Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "VillageIdiot"-"0", 44663, 611.771769727557, 56, 647.771431565166, 0, 0, 0, 2017-02-07
2, "SplitDiplomat"-"0", 36887, 514.637931402702, 1062, 627.042604982758, 1, 1, -0.538926214634898, 2017-07-11
3, "Nikola Maric Eto"-"0", 49036, 487.300607665678, 287, 522.533997040332, -1, 3, -30.7062091757585, 2017-07-29
4, "Socrates Dissatisfied"-"0", 43770, 468.837120993765, 63, 498.154949255765, 0, 0, 0, 2017-04-29
5, "Yonni"-"0", 33239, 455.267680454269, 93, 474.606060284085, 0, 0, 0, 2017-02-03
6, "chluke"-"0", 49505, 450.986971013447, 82, 467.525717361236, Re-Entry, Re-Entry, Re-Entry, 2017-07-13
7, "seth24c"-"0", 43472, 418.602868624477, 455, 543.317730008616, 2, 2, 0.911119308631214, 2017-07-21
8, "xorxes"-"0", 42435, 418.490393643234, 121, 434.413641694269, -1, 9, -2.6433153592738, 2017-07-31
9, "WRB"-"0", 12761, 417.758773997798, 40, 417.758773997798, -1, 0, 0, 2017-03-16
10, "CSteinhardt"-"0", 43811, 415.471744548436, 305, 523.925447686835, -4, 4, -29.16378162083, 2017-07-17
11, "MKECharlie"-"0", 23113, 409.044835502466, 35, 465.008332471105, 0, 0, 0, 2017-02-04
12, "genghiz"-"0", 64274, 397.707819987134, 179, 397.707819987134, 1, 1, 19.0660099411599, 2017-07-28
13, "el_maestro"-"0", 5046, 389.443970520938, 79, 441.106191005248, -1, 1, 1.27547901553555, 2017-07-11
14, "peterwiggin"-"0", 2547, 378.523348924427, 166, 736.812255822528, 0, 0, 0, 2017-06-09
15, "KalelChase"-"0", 30452, 367.111800092173, 157, 367.111800092173, 8, 2, 24.6334634675839, 2017-07-18
16, "A_Tin_Can"-"0", 54909, 363.444278572962, 98, 449.369359670397, 0, 0, 0, 2017-06-27
17, "josemurc"-"0", 17667, 361.067190782322, 322, 392.574258820497, 7, 1, 22.1089813271793, 2017-07-17
18, "Szpoti"-"0", 41746, 360.153081915334, 46, 360.153081915334, 2, 1, 4.70071622883313, 2017-07-29
19, "Hapapop"-"0", 63771, 358.378606507705, 142, 385.335405828665, -2, 2, -3.72956920382012, 2017-07-29
20, "Tom Bombadil"-"0", 25560, 358.334225564908, 85, 383.547222091135, -2, 1, -1.28435206295666, 2017-07-19
21, "Hellenic Riot"-"0", 23172, 356.703792440758, 203, 500.128989134221, -2, 0, 0, 2017-04-13
22, "MrcsAurelius"-"0", 37025, 356.096091504989, 56, 407.250422009551, 4, 1, 20.6364214322159, 2017-07-28
23, "StackelbergFollower"-"0", 45751, 350.539649945646, 138, 350.539649945646, 6, 1, 20.9731754661155, 2017-07-28
24, "Gen. Lee"-"0", 46077, 349.229367007767, 345, 496.813398844047, -3, 1, -2.87032975426217, 2017-07-01
25, "ckroberts"-"0", 40293, 348.788707141603, 165, 442.446592213583, -10, 3, -16.5374096701273, 2017-07-31
26, "Floodgates"-"0", 12017, 343.940276988584, 114, 376.870829097747, -4, 0, 0, 2017-06-08
27, "Kremmen"-"0", 70799, 338.491011686461, 84, 343.790398797777, -2, 0, 0, 2017-05-27
28, "twiddlestix"-"0", 72881, 332.451911667384, 26, 332.451911667384, 9, 3, 30.5777232578909, 2017-07-29
29, "nmpolo"-"0", 59792, 330.116976178803, 40, 330.116976178803, -1, 0, 0, 2017-06-05
30, "superchunk"-"0", 10246, 326.735805548618, 111, 391.823701729008, 0, 0, 0, 2017-02-23
31, "Hazel-Rah"-"0", 52211, 320.054884754398, 56, 324.413718956181, 1, 0, 0, 2017-06-09
32, "billstrong"-"0", 75562, 307.653005882782, 27, 336.008401438316, 1, 0, 0, 2017-03-29
33, "Antracia"-"0", 23415, 305.792764550796, 361, 319.456300393763, 2, 0, 0, 2017-02-28
34, "davidc1"-"0", 63836, 300.926230123879, 138, 307.180553705246, 0, 1, -6.25432358136658, 2017-07-10
35, "eturnage"-"0", 63567, 298.97493383299, 19, 304.696188215516, 4, 2, 2.25302378516795, 2017-07-29
36, "!"-"0", 75336, 298.843790381188, 64, 308.414130875113, Re-Entry, Re-Entry, Re-Entry, 2017-07-31
37, "NoFog"-"0", 38917, 295.813288792211, 131, 314.254772553739, 3, 0, 0, 2017-04-08
38, "ssorenn"-"1", 56503, 287.952420155098, 232, 493.59336789916, 3, 1, -7.27714907564513, 2017-07-30
39, "quarryman"-"0", 44661, 286.181975061834, 403, 304.939727716335, 3, 0, 0, 2017-06-17
40, "tcdix1"-"0", 48426, 285.39417092071, 69, 339.957000608135, -4, 1, -17.296616419437, 2017-07-03
41, "thatwasawkward"-"0", 23496, 284.530010479233, 230, 285.426573802629, 2, 3, -0.117469357869538, 2017-07-25
42, "Fortress Door"-"0", 42498, 283.455537343807, 406, 360.355641373408, 25, 1, 25.0388792601664, 2017-07-28
43, "jmbostwick"-"0", 44387, 282.895745182973, 280, 334.391954414449, -5, 1, -17.1451966777559, 2017-07-28
44, "Durga"-"0", 69557, 282.429289573959, 45, 282.429289573959, 0, 0, 0, 2017-05-26
45, "Amwidkle"-"0", 61460, 281.016138370947, 173, 421.097744390668, 0, 0, 0, 2017-04-22
46, "Ezio"-"0", 81514, 280.651499346909, 147, 333.872294530077, -19, 5, -53.2207951831682, 2017-07-25
47, "Asian Knight"-"0", 7497, 279.161411339474, 40, 308.805570127741, -1, 0, 0, 2017-04-19
48, "goldfinger0303"-"0", 28372, 278.166530315922, 128, 325.165657952146, 0, 0, 0, 2017-03-28
49, "Themooch"-"0", 84984, 274.229234257539, 42, 303.232586340137, -2, 5, -4.01488036704723, 2017-07-25
50, "y2kjbk"-"0", 46594, 273.849787069125, 267, 327.597176386708, 1, 4, -0.16207649758627, 2017-07-21
51, "mislav76"-"0", 69087, 272.632268329183, 33, 282.537002786893, 2, 0, 0, 2017-04-02
52, "Peregrine Falcon"-"0", 51170, 271.6078925804, 92, 271.6078925804, 2, 0, 0, 2017-06-08
53, "dgibson987"-"0", 63310, 269.740711120385, 234, 351.678977592783, 2, 1, 3.01030886192035, 2017-07-11
54, "Yoyoyozo"-"0", 65915, 269.156985826624, 218, 313.819290002838, 25, 2, 25.6566755840079, 2017-07-26
55, "cspieker"-"0", 41816, 267.167895883574, 228, 349.849001341038, 4, 3, 4.06044236407229, 2017-07-25
56, "Thechosen41"-"0", 50193, 263.485767666653, 114, 276.009275514068, 2, 0, 0, 2017-06-19
57, "Kugs"-"0", 81684, 262.24436567512, 62, 306.143121639133, -5, 3, -10.9718333894357, 2017-07-08
58, "kramerkov18"-"0", 48969, 261.842808188712, 55, 276.671662690346, 3, 0, 0, 2017-04-11
59, "svenubl"-"0", 73485, 261.436347752579, 135, 264.967211156063, -3, 2, -3.41374453357861, 2017-07-13
60, "Skittles"-"0", 39882, 261.42493444746, 156, 307.842474017852, 3, 0, 0, 2017-05-17
61, "Thaneofwhiterun"-"0", 79978, 261.344833144528, 27, 268.078550285843, 3, 0, 0, 2017-05-11
62, "rdrivera2005"-"0", 16691, 260.152105517398, 313, 489.208735076092, -12, 2, -15.4113413167099, 2017-07-28
63, "tektelmektel"-"0", 22595, 259.738801220837, 461, 314.899554004204, 5, 2, 4.05133502378109, 2017-07-19
64, "0k0k0"-"0", 67592, 258.67758823934, 168, 366.225196483312, 2, 0, 0, 2017-04-02
65, "Jesper0228"-"0", 8737, 255.345201870788, 90, 294.548442873832, 4, 0, 0, 2017-03-18
66, "Valis2501"-"0", 63487, 254.844114104245, 470, 416.114281742232, 50, 8, 32.7709296525459, 2017-07-25
67, "dmichels91@gmail.com"-"0", 80393, 254.057505964192, 56, 272.555049028884, 57, 1, 35.1225399347887, 2017-07-02
68, "abgemacht"-"0", 4946, 254.0276126131, 137, 318.128378186507, 2, 0, 0, 2017-02-24
69, "sweetwatersam"-"0", 19396, 253.352641234065, 494, 475.31604143625, -12, 14, -10.9664693410833, 2017-07-31
70, "Farka"-"0", 67825, 252.633117833664, 56, 260.789782509068, 32, 5, 21.9518345299381, 2017-07-30
71, "Yigg"-"0", 48437, 252.258717842834, 28, 252.258717842834, 0, 0, 0, 2017-03-21
72, "swordsman3003"-"0", 36106, 252.205037545585, 149, 306.20643713596, -7, 9, -8.38733187896494, 2017-07-31
73, "MarkDalton"-"0", 82209, 249.446701713043, 35, 286.838076844282, 0, 0, 0, 2017-04-19
74, "2ndWhiteLine"-"0", 37127, 249.217431936085, 446, 319.861412356078, 0, 3, 1.0316407111994, 2017-07-31
75, "Rhinos"-"0", 58143, 246.792388579634, 130, 354.499128898736, 1, 0, 0, 2017-02-09
76, "shield"-"0", 44565, 246.745367081669, 128, 270.705725823146, -14, 1, -14.9542646716163, 2017-07-06
77, "Victorious"-"0", 29940, 246.184270361653, 162, 261.813692009479, 0, 0, 0, 2017-03-29
78, "Vikesrussel"-"0", 35506, 245.571539738893, 79, 255.796902552141, 48, 1, 26.8406526235141, 2017-07-15
79, "nickste89"-"0", 64171, 243.552988705651, 92, 285.633840493167, -1, 0, 0, 2017-06-25
80, "Mercy"-"0", 45552, 243.291498509196, 13, 243.291498509196, 362, 7, 102.595936931273, 2017-07-26
81, "captainmeme"-"0", 41379, 242.730569309714, 71, 242.730569309714, 0, 0, 0, 2017-06-06
82, "LFDude"-"0", 57497, 241.229223419717, 49, 259.712732934136, 1, 0, 0, 2017-03-17
83, "baggs"-"0", 38874, 241.132435340763, 49, 261.265023764373, 1, 0, 0, 2017-04-16
84, "IshmaelGuantanamoIV"-"0", 72188, 239.084361944916, 69, 295.540452734701, 2, 0, 0, 2017-04-17
85, "Crazy Anglican"-"0", 15340, 238.743722738863, 119, 294.13521959166, 3, 2, 0.267751187556655, 2017-07-07
86, "Litsch"-"0", 76996, 238.660076708116, 24, 246.212571459587, 1, 0, 0, 2017-02-21
87, "coachmc19"-"0", 69070, 238.0098352755, 44, 238.0098352755, 2, 0, 0, 2017-06-01
88, "dagabs0"-"0", 54191, 236.662611600207, 713, 326.928910835491, -16, 13, -15.5164852937187, 2017-07-30
89, "SirThursday"-"0", 59544, 236.028243395129, 31, 241.080113201391, 2, 0, 0, 2017-05-10
90, "00matthew2000"-"0", 65104, 235.857656281509, 47, 239.27588318414, 2, 0, 0, 2017-03-28
91, "ishirkmywork"-"0", 68934, 235.521861869134, 106, 289.720843820048, 46, 8, 24.9526222782942, 2017-07-24
92, "dobreni"-"1", 84147, 234.063355085298, 51, 254.05298767744, -12, 7, -9.14029418137608, 2017-07-31
93, "KyleFC"-"0", 22676, 233.698223792363, 81, 324.887940261474, 1, 0, 0, 2017-05-26
94, "stefanodangello"-"0", 17774, 232.722060412852, 58, 275.973298335657, -19, 1, -14.1043672977486, 2017-07-28
95, "pasquaaa"-"0", 75273, 232.456975515649, 37, 232.456975515649, 1, 0, 0, 2017-03-28
96, "CptMike"-"0", 79656, 232.058771934872, 68, 235.421942542623, 1, 0, 0, 2017-06-25
97, "JimTheGrey"-"0", 42422, 231.620484197054, 136, 264.631830825797, -2, 5, -1.78586903800561, 2017-07-23
98, "MylesP14"-"0", 60370, 231.540854044751, 72, 291.024723710755, 1, 0, 0, 2017-04-01
99, "PiC"-"0", 40784, 230.973339206839, 136, 254.720378251009, 1, 1, -0.488167543266002, 2017-07-10
100, "jengamaster"-"0", 63144, 230.780304611616, 67, 243.542609886276, Re-Entry, Re-Entry, Re-Entry, 2017-07-25
101, "teflon"-"0", 13430, 229.112500589971, 43, 243.054289337954, -8, 3, -6.69369539013042, 2017-07-15
102, "CarlVonClausewitz"-"1", 80576, 228.369571930137, 22, 228.369571930137, 1, 0, 0, 2017-02-17
103, "Rubetok"-"0", 20945, 227.529267909982, 38, 241.318920510587, 1, 0, 0, 2017-06-08
104, "The Czech"-"0", 17724, 227.205303102657, 2400, 402.598605549087, 13, 10, 5.3814748689353, 2017-07-25
105, "bo_sox48"-"0", 38739, 226.283062291525, 541, 332.495675482807, -20, 1, -13.7141249873652, 2017-07-01
106, "tedwmoeller"-"0", 48877, 225.217293249819, 50, 238.866826174051, 0, 0, 0, 2017-05-06
