Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "SplitDiplomat"-"0", 36887, 394.659851942188, 1016, 495.624226485106, 0, 1, -1.41455144065299, 2018-03-13
2, "Nikola Maric Eto"-"0", 49036, 328.997021646948, 277, 364.818656053969, 0, 2, -4.86136408609826, 2018-03-30
3, "CSteinhardt"-"0", 43811, 303.384541179924, 284, 330.572194977041, 0, 3, 17.4707592851888, 2018-03-26
4, "Barn3tt"-"0", 20728, 281.25938673307, 641, 376.552072444915, 0, 0, 0, 2017-12-20
5, "genghiz"-"0", 64274, 274.564633048378, 193, 278.543830628789, 1, 4, 3.48397842607403, 2018-03-31
6, "xorxes"-"0", 42435, 274.266160559675, 131, 284.92325958959, -1, 3, -0.562026315934759, 2018-03-28
7, "swordsman3003"-"0", 36106, 244.997327112337, 137, 258.334468559792, 1, 8, 9.68792188818378, 2018-03-24
8, "josemurc"-"0", 17667, 243.731262838367, 271, 273.855756485122, 3, 7, 15.7284756966413, 2018-03-24
9, "naked"-"0", 68573, 238.751234847737, 79, 245.239657857273, -2, 5, -5.69875188958548, 2018-03-28
10, "quarryman"-"0", 44661, 231.949183868933, 231, 235.310766243845, 2, 3, 16.5777425517479, 2018-03-28
11, "cspieker"-"0", 41816, 230.139117235, 216, 248.026453813371, -2, 0, 0, 2018-02-27
12, "NoFog"-"0", 38917, 230.010992861833, 124, 247.390167960494, -2, 0, 0, 2017-11-27
13, "QuackkAttackk"-"0", 82845, 213.425529395067, 50, 213.425529395067, 5, 3, 22.401833763431, 2018-03-30
14, "Yoyoyozo"-"0", 65915, 207.901038703737, 128, 213.970823282569, -1, 1, -3.01305853193821, 2018-03-19
15, "y2kjbk"-"0", 46594, 201.434801162028, 246, 235.400560983112, -1, 0, 0, 2017-11-04
16, "dgibson987"-"0", 63310, 197.182885419349, 185, 205.833932904303, 0, 1, 0.237092879039722, 2018-03-04
17, "Tugster"-"0", 86502, 196.161908611973, 163, 201.897061348485, -2, 11, -3.37569186298325, 2018-03-28
18, "Fortress Door"-"0", 42498, 194.764870306682, 215, 241.763831578712, -1, 0, 0, 2018-01-12
19, "tektelmektel"-"0", 22595, 188.112348346838, 442, 233.983996753329, 0, 0, 0, 2018-01-20
20, "Ding5663"-"0", 86186, 186.266158014711, 49, 193.409123634455, 0, 0, 0, 2018-01-19
21, "svkrIs"-"0", 83933, 182.625236251499, 97, 211.709521527927, 1, 0, 0, 2018-01-25
22, "A_Tin_Can"-"0", 54909, 180.873751487906, 72, 185.831473570441, 2, 0, 0, 2017-10-04
23, "tatertrotts"-"0", 73226, 178.633094061783, 131, 185.356334562575, -2, 3, -6.72324050079166, 2018-03-28
24, "chluke"-"0", 49505, 177.013955194899, 63, 182.181974470701, 3, 6, -0.703801531112816, 2018-03-31
25, "President Eden"-"0", 25958, 171.782230900132, 168, 179.677087450654, 0, 5, -7.89485655052215, 2018-03-24
26, "2ndWhiteLine"-"0", 37127, 171.653612463734, 394, 223.09951358939, -3, 6, -10.698112775224, 2018-03-31
27, "czechveck"-"0", 12871, 170.788166647539, 291, 182.598398363951, -1, 6, -6.96106443210368, 2018-03-19
28, "The Czech"-"0", 17724, 170.675865963357, 2073, 274.240716179333, 1, 2, -4.98297529277602, 2018-03-26
29, "brkyzgn"-"0", 68900, 170.572744167253, 90, 175.035322281991, 2, 2, 0.502709598975002, 2018-03-19
30, "dagabs0"-"0", 54191, 169.921236609808, 633, 206.618898785615, -2, 10, -5.90038931129743, 2018-03-28
31, "rdrivera2005"-"0", 16691, 169.615864922206, 186, 208.802358769497, 1, 0, 0, 2017-11-20
32, "svenubl"-"0", 73485, 168.827647587352, 138, 178.035493230789, -2, 2, -3.0606643295406, 2018-03-19
33, "bo_sox48"-"0", 38739, 168.749223165006, 175, 171.194864080441, 0, 0, 0, 2018-01-28
34, "orion901"-"0", 32930, 165.429714662829, 37, 169.668378293635, 0, 0, 0, 2018-02-22
35, "Tantrum"-"0", 72322, 161.191016429041, 201, 168.087640199267, 2, 2, 1.62195462771945, 2018-03-24
36, "Ogion"-"0", 58511, 160.624256346478, 132, 194.932942539072, 0, 0, 0, 2017-12-12
37, "Lando Calrissian"-"0", 19131, 159.73746890055, 1181, 220.043339971786, -2, 1, -2.31503578116738, 2018-03-18
38, "Victorious"-"0", 29940, 159.277008733559, 119, 169.412440759693, 0, 0, 0, 2017-10-17
39, "trip"-"0", 11231, 155.980109035895, 170, 174.67724071744, Re-Entry, Re-Entry, Re-Entry, 2018-03-24
40, "Jackdalyhhi"-"0", 59944, 155.805858826124, 122, 178.836733012347, -1, 0, 0, 2017-11-17
41, "thebullmoose"-"0", 74748, 154.582779360273, 112, 155.283799950162, -1, 6, -0.14643559006754, 2018-03-28
42, "Nealkochhar"-"0", 83727, 153.812239523209, 35, 157.54363255221, 0, 0, 0, 2018-02-16
43, "personian"-"0", 23962, 153.393428437646, 133, 153.393428437646, 3, 1, 3.29863224400364, 2018-03-19
44, "jengamaster"-"0", 63144, 152.245240012631, 57, 154.451692766437, 24, 3, 12.4731085852463, 2018-03-28
45, "MinuTeineKasutaja"-"0", 21225, 151.768481201572, 114, 151.768481201572, -1, 0, 0, 2018-01-16
46, "justinnhoo"-"0", 23444, 151.724168721429, 135, 169.630657087266, 3, 3, 2.90385319183156, 2018-03-24
47, "KY2014"-"0", 64979, 151.314982081425, 84, 162.276620828911, -2, 0, 0, 2017-11-04
48, "Ayreon"-"0", 21834, 149.02283368201, 173, 159.73267804517, -7, 2, -5.25656699350273, 2018-03-06
49, "el_maestro"-"0", 5046, 148.851964286028, 39, 153.316548725784, -1, 0, 0, 2017-11-21
50, "captainmeme"-"0", 41379, 148.626033989786, 45, 153.002437244406, 0, 0, 0, 2017-10-04
51, "CptMike"-"0", 79656, 148.520822968138, 49, 153.40484410167, 0, 0, 0, 2018-01-23
52, "acamer4"-"0", 81701, 148.272156723847, 42, 153.537650133655, -9, 5, -5.26549340980759, 2018-03-26
53, "Peregrine Falcon"-"0", 51170, 148.159648600525, 55, 151.388169264434, 0, 0, 0, 2018-01-28
54, "grahamso1"-"0", 51192, 147.848779106797, 55, 151.102784547892, 8, 8, 2.77889273793608, 2018-03-28
55, "EmmaGoldwoman"-"0", 28055, 146.565516903369, 79, 165.149363459602, 1, 0, 0, 2017-11-12
56, "AlexNesta"-"0", 19901, 146.370351307909, 140, 159.595600285526, 2, 0, 0, 2017-11-07
57, "!"-"0", 75336, 146.3301600983, 50, 148.450887056247, -2, 2, -0.450874802707148, 2018-03-31
58, "peterwiggin"-"0", 2547, 145.934913038321, 100, 160.639080309653, -4, 2, -1.41758860673298, 2018-03-31
59, "ishirkmywork"-"0", 68934, 145.685791242776, 27, 149.038050237456, 0, 1, -0.522171294776967, 2018-03-04
60, "Hellenic Riot"-"0", 23172, 145.632805835434, 49, 145.632805835434, 0, 0, 0, 2018-01-28
61, "arcticfox"-"0", 37463, 145.178613869263, 11, 145.178613869263, 0, 0, 0, 2017-10-20
62, "Ritmo"-"0", 46698, 144.420030716993, 273, 164.310552772535, -5, 1, -2.09304392343466, 2018-03-10
63, "Kubrick"-"0", 47207, 142.936503654477, 52, 150.569160658052, 0, 1, -1.76374062974349, 2018-03-09
64, "Stressedlines"-"0", 38459, 142.690831030078, 213, 163.112286671218, 24, 5, 8.15503406159254, 2018-03-24
65, "MaelwysII"-"0", 2170, 142.514559466038, 303, 180.08037270372, -13, 7, -5.78615616728729, 2018-03-31
66, "Wobblyau"-"0", 81336, 142.315775644762, 10, 150.753918638907, -2, 0, 0, 2018-01-12
67, "Pedagog"-"0", 11529, 142.310625936957, 26, 150.903782445101, -2, 0, 0, 2017-10-01
68, "DarkQuark"-"0", 57918, 141.262874344231, 13, 149.340300989832, -2, 0, 0, 2017-11-17
69, "ramari16"-"0", 86378, 141.10466554047, 2, 141.10466554047, -2, 0, 0, 2017-11-06
70, "MadMarx"-"0", 5210, 140.617755573871, 10, 140.617755573871, Re-Entry, Re-Entry, Re-Entry, 2018-03-31
71, "micha"-"0", 75625, 139.456590427983, 29, 140.759284145601, 9, 1, 2.69027373059359, 2018-03-18
72, "Tutti"-"0", 66729, 139.355351250371, 98, 142.354903619825, -3, 0, 0, 2018-01-12
73, "maddotter"-"0", 74366, 138.484613190885, 28, 138.484613190885, -2, 0, 0, 2017-12-09
74, "Valis2501"-"0", 63487, 138.377945866541, 371, 171.840457042211, -2, 0, 0, 2017-12-11
75, "Molnart"-"0", 76849, 138.335890563006, 18, 138.335890563006, -2, 0, 0, 2018-02-08
76, "HangMan"-"0", 81816, 138.027714253112, 22, 147.35474592651, 2, 2, 0.861797402428635, 2018-03-26
77, "curupira"-"0", 62920, 137.911659772817, 173, 178.260282675115, -2, 0, 0, 2018-02-23
78, "Marina"-"0", 72716, 137.861748857471, 13, 137.861748857471, -2, 0, 0, 2017-10-18
79, "Raxxel"-"0", 86851, 137.112353798993, 10, 137.112353798993, 0, 0, 0, 2018-01-09
80, "Bladerunners"-"0", 61409, 136.543396994886, 31, 140.170888310952, 2, 0, 0, 2018-01-26
81, "grumbledook"-"0", 16976, 136.310157670519, 16, 136.79872454389, 2, 0, 0, 2018-01-07
82, "Claesar"-"0", 74492, 136.236968651385, 89, 150.727009919101, 16, 6, 4.54109474307111, 2018-03-28
83, "JamesYanik"-"0", 61639, 136.207492665837, 185, 149.05519488707, -2, 1, -0.488198898443869, 2018-03-03
84, "lint"-"0", 73801, 136.071531556539, 23, 138.043582738518, -10, 1, -1.97205118197883, 2018-03-15
85, "Javatiger"-"0", 86168, 135.66558447013, 32, 145.189987361555, -15, 2, -3.39044339621756, 2018-03-24
86, "`ZaZaMaRaNDaBo`"-"0", 16392, 135.472378838866, 77, 139.427569063315, -9, 1, -1.96336780925893, 2018-03-03
87, "suprstar1072"-"0", 77120, 135.233217344355, 5, 146.969102521509, -1, 0, 0, 2017-12-11
88, "sweetwatersam"-"0", 19396, 134.952672894483, 379, 160.198115207535, 32, 5, 8.75223013216619, 2018-03-28
89, "Hamp"-"0", 67802, 134.884806421599, 36, 135.399132572738, 12, 1, 4.29858548921666, 2018-03-14
90, "Mnichiem"-"0", 91722, 133.983386491705, 10, 136.53784282555, -1, 0, 0, 2018-02-16
91, "Werner"-"0", 9781, 133.950615284534, 121, 136.312679104822, -6, 3, -1.29759279374946, 2018-03-26
92, "gramilaj"-"0", 29238, 133.921379017705, 103, 163.921746729248, -2, 0, 0, 2017-10-02
93, "Drister"-"0", 28074, 133.746906297999, 1, 133.746906297999, -1, 0, 0, 2017-10-23
94, "Vecna"-"0", 72101, 133.475874307084, 68, 137.503976805383, 0, 0, 0, 2017-11-12
95, "ibadibam"-"0", 17822, 133.453288071842, 47, 137.436230689588, 0, 0, 0, 2018-01-21
96, "Ezio"-"0", 81514, 132.649965624709, 87, 158.41734030683, 0, 0, 0, 2018-02-05
97, "StackelbergFollower"-"0", 45751, 132.441833995548, 76, 134.361280865049, 0, 0, 0, 2017-11-24
98, "guak"-"0", 30256, 131.448232688927, 599, 250.316923740441, 1, 0, 0, 2018-01-30
99, "jbeutel"-"0", 60508, 131.152841983476, 10, 134.009106412442, 1, 0, 0, 2017-12-19
100, "Qacper"-"0", 86827, 129.989866750866, 72, 147.244383025462, 2, 3, -0.0328377095166275, 2018-03-28
101, "Kremmen"-"0", 70799, 129.983444740785, 23, 131.867262780506, 2, 0, 0, 2018-02-18
102, "flash2015"-"0", 75587, 129.608135503653, 11, 129.608135503653, 2, 0, 0, 2018-02-07
103, "shadowplay"-"0", 31479, 129.53341795239, 34, 140.682496085774, 2, 0, 0, 2018-01-01
