Rank,Player,PlayerID,Overall Rating,Games Played,FvA Rating,GvI Rating,ChangeRank,ChangeGames,ChangeRating,Last Game Date
1,CptMike,79656,432.5838867786153,265,468.20322086370487,351.6708315729798,1,28,7.06130724155679,2017-07-28
2,xorxes,42435,427.76891396395735,88,470.42690539411143,336.358932327913,-1,3,-1.6600486835482116,2017-07-15
3,superkeiko,8298,385.7290536545926,143,100.27170905644918,398.23083516983974,0,0,0.0,2017-05-13
4,quarryman,44661,353.6520320773381,107,401.6813867445483,178.24047590143974,8,29,50.557433622348526,2017-07-31
5,svkrIs,83933,347.96038862878373,202,374.02642209075105,198.51513011350465,1,2,16.285594880173562,2017-07-20
6,Nealkochhar,83727,335.6427703570353,579,319.21710037280053,361.6745241266931,3,48,17.772059036209612,2017-07-29
7,snowy801,82888,332.1854901876644,156,372.52739148291624,162.74950474760664,-2,32,-0.3248886192713485,2017-07-23
8,SplitDiplomat,36887,326.53571000265316,74,355.4870056765235,87.68752069322306,-4,4,-7.3747931673207745,2017-07-18
9,michaelf77,62430,322.0826378315157,277,314.98976077947276,328.4467946384857,2,10,13.953105877338487,2017-07-17
10,cspieker,41816,319.3940997761899,103,342.3930131443436,281.6522932233222,-3,13,-4.7358733800385835,2017-07-23
11,zultar,33599,318.5138272211611,36,351.3793092762267,154.18641694583314,-1,1,4.303992397798936,2017-07-31
12,genghiz,64274,308.2663850926232,24,308.2663850926232,None,3,2,31.456611458163195,2017-07-20
13,Djantani,83442,286.07385998958824,43,286.07385998958824,None,0,0,0.0,2017-05-01
14,ThorondorNL,81761,281.0770913153618,38,281.0770913153618,None,10,4,55.895119471067744,2017-07-28
15,bozotheclown,11401,280.7830705903092,40,301.913883652334,225.07456342678913,-1,4,-1.4002406586044458,2017-07-29
16,ghug,37168,279.06469258110735,80,297.15834999870435,231.36323211653337,2,6,27.174087056894024,2017-07-27
17,stranger,41240,278.70117706020585,121,301.35478926850294,130.0368469432559,-9,7,-40.34495384918671,2017-07-21
18,hornetman22,83840,277.05438079902297,38,97.89091660184964,292.4112491587806,-2,4,4.172997657110443,2017-07-11
19,captainmeme,41379,264.71914962093933,27,270.37529916551443,117.65926146198677,-2,0,0.0,2017-06-25
20,Peregrine Falcon,51170,248.17357021145747,45,256.8669065385753,159.06687285849966,0,0,0.0,2017-06-05
21,swordsman3003,36106,242.8216676479941,41,249.68905695354192,233.12652980486774,1,5,10.680421092316038,2017-07-27
22,KangtheConquerer,72696,238.36657779150994,203,239.31596733041286,237.150505797859,6,10,29.382727664873187,2017-07-31
23,IceKingCold,76324,231.1876202294594,57,233.95824719599992,227.64121771228756,0,0,0.0,2017-06-24
24,goldfinger0303,28372,231.1230933303144,40,275.2768601416421,98.66179289633136,-5,3,-17.973625588530012,2017-07-27
25,SantaClausowitz,2497,224.12259906591544,44,226.5135095854167,121.313446727362,19,4,50.671278082746824,2017-07-24
26,Balki Bartokomous,70552,223.49592117459855,56,223.49592117459855,None,-5,1,-10.198218381254293,2017-07-06
27,josemurc,17667,220.16286918643237,30,226.462633629829,131.96616697887927,-1,5,0.11772107147081101,2017-07-29
28,Zybodia,22224,204.64965992757746,22,204.6496599275775,None,-3,2,-18.787297660672834,2017-07-13
29,breaca,62512,199.96248579530302,31,219.6152554162221,143.4607731351606,14,11,26.413652963956224,2017-07-29
30,Hellenic Riot,23172,198.61171178564933,30,204.90032903312147,110.57107032103997,0,0,0.0,2017-06-10
31,Yoyoyozo,65915,195.80941727450343,45,215.4084175106221,39.01741538555451,-2,1,-6.384009281912711,2017-07-20
32,Mercy,45552,193.85336013604052,16,193.85336013604052,None,4,2,10.042666745441295,2017-07-27
33,slypups,81525,191.40373872199308,29,195.96500848460755,129.82659692669756,-1,0,0.0,2017-05-27
34,VillageIdiot,44663,189.92615057675653,16,210.05111249979325,129.5512648076463,3,1,9.07109551644092,2017-07-07
35,seth24c,43472,189.0111830435398,9,215.1208966436284,136.79175584336258,0,0,0.0,2017-06-27
36,dagabs0,54191,185.53719097291338,28,188.1126424904287,116.0,-9,2,-31.47306370145421,2017-07-24
37,brkyzgn,68900,183.55309475233832,81,182.01171525443274,185.3860865876855,-6,5,-8.77178757777358,2017-07-20
38,yassem,41088,179.9647727295421,61,139.54067278933826,224.570676111836,0,0,0.0,2017-02-22
39,rdrivera2005,16691,179.5679588217072,29,179.5679588217072,None,0,0,0.0,2017-06-18
40,principians,28666,178.44025440590627,17,203.4109912246451,132.6605702382184,0,0,0.0,2017-04-29
41,Ezio,81514,176.634142396403,91,79.23323528307458,347.8236155046772,-7,2,-12.51938473150409,2017-07-23
42,peaceinourtime,53717,175.3251226782887,346,143.1028451006133,201.47409139315613,-1,0,0.0,2017-06-26
43,DonaldJTrump,87088,173.71890773148525,24,162.71055114253718,192.06616871306528,New Entry,New Entry,New Entry,2017-07-31
44,Jeff Kuta,63124,173.64418870720996,111,164.4899422381139,193.52198104010427,-2,0,0.0,2017-06-30
45,MarcosAzevedo,83236,171.70141826229016,21,117.06937238939642,212.67545266696044,1,0,0.0,2017-04-15
46,BigBoss,69386,171.68615882625178,5,None,171.68615882625178,1,0,0.0,2017-05-21
47,peterwiggin,2547,171.02072788331728,17,187.88751605969605,92.30904972688302,1,0,0.0,2017-06-10
48,CCR,85914,167.46562364278148,12,172.7697745660519,140.94486902642947,12,3,16.88339829140338,2017-07-28
49,bo_sox48,38739,166.13345160589097,26,166.13345160589097,None,1,0,0.0,2017-05-25
50,Toljok,85024,165.48985633282462,41,122.48670582086072,215.2829779782565,43,18,34.496468319174824,2017-07-25
