Rank,Player,PlayerID,Overall Rating,Games Played,FvA Rating,GvI Rating,ChangeRank,ChangeGames,ChangeRating,Last Game Date
1,cspieker,41816,551.7993068987982,237,582.9692612240987,497.07066616484053,2,8,32.98720586497302,2018-12-20
2,RoganJosh,54642,544.9875735437396,97,589.8807713672742,194.004390559741,-1,2,-33.46552345812472,2018-12-04
3,xorxes,42435,535.8701817309936,232,537.3623944597182,532.9802001171348,-1,2,-21.1088761080116,2018-12-20
4,CptMike,79656,534.2224131281251,536,558.5311078750627,494.0288287445749,0,11,18.113303864171257,2018-12-24
5,quarryman,44661,483.5484325286165,254,550.3391197270133,257.84197234093074,0,0,0.0,2018-11-14
6,MadMarx,5210,421.0443742557061,98,453.66755843630926,276.0524445641364,0,2,1.845676737147926,2018-12-27
7,genghiz,64274,420.3332335308354,88,459.96221205783144,191.7045112597044,2,4,18.79799642338071,2018-12-18
8,SplitDiplomat,36887,413.54592119495277,147,435.75618909199557,72.98848010696317,-1,0,0.0,2018-11-07
9,Bob Al Hubob,55540,403.9907553048918,298,467.93958053626284,269.4317688805486,3,11,30.88740049329226,2018-12-31
10,brkyzgn,68900,383.552860857526,261,425.61467263211085,327.5956291216944,0,5,-5.719314999641483,2018-12-16
11,breaca,62512,376.8933949736076,243,360.2345123410257,396.0584811880822,0,7,-7.112157116309902,2018-12-29
12,mhsmith0,75803,373.396486690423,110,434.3019425996775,257.9966754939406,1,8,12.149482320254833,2018-12-31
13,Nealkochhar,83727,365.5331340697367,1186,374.79079336546374,352.2454464974304,7,34,48.01101902354685,2018-12-30
14,Theoneandonly,99646,349.55689015630037,116,382.90897000378436,290.7937018535906,4,30,17.544706839567084,2018-12-30
15,Chupacabra,50823,343.99353684311933,658,345.7886781613066,109.548080687862,-7,29,-64.54506618010822,2019-01-01
16,dipperjay,94938,340.7525064131337,106,366.0572675832792,313.46305809238856,-2,3,-14.347928602289528,2018-12-26
