Rank,Player,PlayerID,Overall Rating,Games Played,FvA Rating,GvI Rating,ChangeRank,ChangeGames,ChangeRating,Last Game Date
1,xorxes,42435,560.1017086140572,226,590.0741589980297,502.10307085805846,0,16,34.12647683477621,2018-08-26
2,RoganJosh,54642,499.4312947655078,79,548.8385880929112,194.004390559741,5,15,111.05709596414295,2018-09-01
3,CptMike,79656,482.3826444203552,493,485.8623412818758,476.53902306051907,-1,7,-7.211171144035404,2018-08-24
4,cspieker,41816,481.16537911274406,203,501.18992386983234,444.7318324019308,1,13,51.09107846729768,2018-08-26
5,quarryman,44661,463.2628494443442,248,518.0656455706717,279.6254097929664,-2,0,0.0,2018-07-29
6,genghiz,64274,432.40245689061686,79,469.0149573739332,179.77620355573364,0,6,12.56170355376446,2018-08-27
7,MadMarx,5210,427.65474250464337,84,461.245800604169,259.69945200701545,-3,3,-4.546245272721421,2018-08-16
8,SplitDiplomat,36887,373.03371650990283,139,393.8060790301064,72.98848010696317,1,0,0.0,2018-06-16
9,Peregrine Falcon,51170,372.70633060734264,79,384.10043502061427,159.06687285849966,1,0,0.0,2018-05-02
10,Nealkochhar,83727,362.5423671162807,1049,378.25837169389365,339.1918105519126,1,42,-5.766589700658926,2018-08-31
11,mhsmith0,75803,362.34780343442776,99,402.23065032699236,286.1011843751131,-3,9,-15.017381396692372,2018-08-26
12,Chupacabra,50823,362.0616067092415,532,364.45737071323947,109.548080687862,17,46,107.00935038417757,2018-08-31
13,bozotheclown,11401,355.2230260123451,86,370.9895947952667,309.35664409839137,-1,6,-2.041128576439121,2018-08-26
14,breaca,62512,354.74708628455113,191,311.0048236369689,412.8922890721908,3,11,30.579012790972627,2018-08-30
15,captainmeme,41379,340.3022898607472,52,344.66783943719344,117.65926146198677,New Entry,New Entry,New Entry,2018-08-12
16,snowy801,82888,334.48510828871923,179,369.06274658558755,162.74950474760664,-1,0,0.0,2018-07-03
17,ryanrogers,39770,312.2859834351659,127,323.9820180414062,158.93797415334862,1,0,0.0,2018-04-29
18,CCR,85914,311.16136762766985,63,386.87123474167385,88.76363298028305,1,0,0.0,2018-07-19
19,brkyzgn,68900,306.30695837311663,225,355.78791389948236,234.77470744913134,-6,7,-47.287453142603795,2018-08-31
20,badivan1,90932,303.1581969630904,122,318.42041658152357,265.22067962584214,-6,10,-37.299341585263335,2018-08-31
21,Bob Al Hubob,55540,298.82501410716054,256,326.2857201600687,251.49911644151024,1,22,9.461747121918563,2018-08-31
22,Roadhog,80549,296.79280636698815,620,315.08722620747426,271.4620712032381,5,11,32.70393315156957,2018-08-30
23,michaelf77,62430,296.7870287228241,417,316.8473369885644,273.27885497390974,-7,5,-31.44368960911089,2018-08-14
24,dipperjay,94938,296.55778949788464,84,327.70755536010535,255.02476834825694,-4,2,-8.02757618211848,2018-08-28
25,swordsman3003,36106,294.2675684089171,98,309.10890282062377,263.657316184772,-4,2,-7.739785859902554,2018-08-06
26,Ezio,81514,288.3591044840341,174,278.4768671722985,301.4036577355251,0,7,16.82085767160413,2018-08-31
27,goldfinger0303,28372,287.0124640820843,89,339.2145023568646,81.10442422045097,-4,8,1.1224100648558988,2018-08-19
28,_______,92554,278.3909918755831,26,298.2116142409339,126.43288707456003,-4,0,0.0,2018-06-29
29,Lando Calrissian,19131,275.6548083864708,125,290.84303101204705,144.80242884304457,1,10,24.471220817519452,2018-08-29
30,josemurc,17667,261.95672595281474,45,268.0027984632303,131.96616697887927,-5,2,-15.511468583687531,2018-08-12
31,FM Roark,56533,254.13816403560526,46,243.1184483834506,267.2568731453132,-3,2,-5.330195724604096,2018-08-10
32,svkrIs,83933,241.69883430815054,279,239.6609680621911,251.5060656168301,-1,0,0.0,2018-07-22
33,SpaceDip,71674,240.9379219257336,251,246.5936633490171,189.81001945925092,-1,0,0.0,2018-07-28
34,!,75336,228.95128848677143,41,281.13857052980757,116.5479117786936,0,0,0.0,2018-07-05
35,VillageIdiot,44663,222.01679790400922,23,241.48322592429616,129.5512648076463,New Entry,New Entry,New Entry,2018-08-21
36,bo_sox48,38739,219.6493101245526,41,219.64931012455264,None,0,0,0.0,2018-05-14
37,KangtheConquerer,72696,219.61216821678008,216,226.2956243941804,210.4315965445269,0,0,0.0,2018-03-21
38,Garagenpunk,76340,217.13213357218697,57,215.17356722956214,221.37569398120746,0,4,-0.04673021320149928,2018-08-21
39,peaceinourtime,53717,216.462477340543,443,245.68822753475513,193.05811641265763,0,0,0.0,2018-07-30
40,rdrivera2005,16691,215.2972546479374,68,228.62839039716553,153.08528781820598,0,6,3.866295593777039,2018-08-28
41,Theoneandonly,99646,215.20906270602828,59,218.99826426781144,210.71815715132234,36,17,61.848019473096656,2018-08-31
42,vixol,76603,206.74122014898285,8,206.74122014898285,None,-1,0,0.0,2018-06-13
43,teacher2,97050,203.69129486102327,123,207.16269808129528,194.2238315330087,0,0,0.0,2018-07-07
44,mokkacreme,92870,199.4702867435713,78,246.7172431692313,135.04261889039861,-2,17,-6.526343560085905,2018-08-31
45,sereginss,34476,196.4114928767204,32,119.41269497454715,236.7441965397635,15,7,25.634413202122772,2018-08-27
46,dagabs0,54191,196.31230689628168,48,212.51732526157136,115.2872150698334,13,3,25.526819677922788,2018-08-24
47,GEN.NEDROW,94936,193.50926770235648,14,191.75937983489172,195.25915556982125,-3,0,0.0,2018-07-08
48,raiku770,75142,192.92843400612296,61,110.46693545546142,262.8957661097146,-3,0,0.0,2018-07-15
49,ghug,37168,192.67447564051284,118,201.88443734318759,167.92270356457448,-3,0,0.0,2018-04-06
50,AviF,42014,192.28159354347994,12,192.28159354347994,None,-3,0,0.0,2018-04-04
51,Fawaaz10,79377,190.33647995866622,19,196.86466687435953,184.46111173454224,-3,0,0.0,2018-05-18
52,glo2018,79356,189.33265844896877,51,191.4280290756513,170.05524868348934,-3,0,0.0,2018-07-28
53,FerretMan,96900,187.46829265689436,28,195.9478424570159,77.23414525531423,-3,0,0.0,2018-06-26
54,BananaFang,19363,185.48327435549422,19,214.0893413970058,136.44430228433148,-3,0,0.0,2018-06-28
55,The world is just one big pota,98801,183.80108455084,20,196.93642637225184,144.3950590866044,-3,0,0.0,2018-06-13
56,too tall jones,52308,181.4977942925422,44,196.8661212569579,166.1294673281265,-3,0,0.0,2018-07-05
57,bwtcf,84058,179.56078752977018,33,217.3066684527089,144.0352525434749,-3,0,0.0,2018-07-28
58,00matthew2000,65104,176.3042999332008,17,160.63333644304166,198.69139063342814,-3,0,0.0,2018-05-08
59,Foxcastle,92993,176.2317291559101,80,180.866469057815,157.6927695482905,13,4,20.024403236030338,2018-08-23
60,yassem,41088,176.09236751150107,70,141.80283216004466,224.570676111836,-4,0,0.0,2018-03-24
61,nguyenmt,98662,175.4810726080462,74,232.05076892456051,101.23334619262118,-3,2,4.075711278374058,2018-08-22
62,helblazer811,96858,172.5089821980899,6,183.8107786377079,116.0,-5,0,0.0,2018-07-01
63,Rhinos,58143,167.1060683627326,9,196.5734331452586,130.2718623845751,-2,0,0.0,2018-05-01
64,Drikus,13103,166.0523245215633,34,189.62117186703028,122.84277105487381,-2,0,0.0,2018-06-25
65,SuperDuperPooperScooper,99357,165.29887205729742,28,169.9524521551891,160.64529195940574,-2,0,0.0,2018-07-11
66,derBleede,63095,165.18641201279138,18,165.87201957535726,164.10902870018788,-2,0,0.0,2018-07-19
67,jwoelmer2,94380,163.83335913080063,43,150.22967627672622,176.81869276423527,2,2,5.53959917115705,2018-08-17
68,AlexNesta,19901,163.1158838132346,22,170.88735838954193,113.8965448299549,-3,0,0.0,2018-05-01
69,JPlants,95704,162.81627342324538,14,172.55407772736828,145.2882256758242,-3,0,0.0,2018-05-02
70,ericthefin1,98189,159.9869674357205,16,163.53643474693283,152.17813935105335,-3,0,0.0,2018-05-28
71,mcbride,86840,159.54833750660094,7,172.88467891040267,126.2074839970966,-3,0,0.0,2018-06-24
72,MakTub,51868,158.29513734166895,28,69.58631825196824,200.3151042788956,56,7,27.122528364740475,2018-08-28
73,best_diplomatt,97923,157.90242998339505,10,162.55825553710562,116.0,-3,0,0.0,2018-05-09
74,Tantrum,72322,157.04106076154466,15,186.48595882046666,112.87371367316166,-3,0,0.0,2018-04-22
75,Calmar,94115,155.72912529892025,22,170.57396843808496,61.71178541754375,43,1,22.76315021894726,2018-08-31
