Rank,Player,PlayerID,Overall Rating,Games Played,FvA Rating,GvI Rating,ChangeRank,ChangeGames,ChangeRating,Last Game Date
1,RoganJosh,54642,578.4530970018643,95,628.7975704645233,194.004390559741,1,4,33.86652825856936,2018-11-23
2,xorxes,42435,556.9790578390052,230,569.5347516140237,532.9802001171348,-1,0,0.0,2018-10-08
3,cspieker,41816,518.8121010338252,229,531.8873695564314,497.07066616484053,1,2,17.953159853820523,2018-11-17
4,CptMike,79656,516.1091092639539,525,534.3706695702397,486.43407376623935,-1,18,0.2860608579894688,2018-11-30
5,quarryman,44661,483.5484325286165,254,550.3391197270133,257.84197234093074,0,2,-0.4231053200606425,2018-11-14
6,MadMarx,5210,419.19869751855816,96,453.66755843630926,246.8543929298025,0,2,-23.096324709779253,2018-11-17
7,SplitDiplomat,36887,413.54592119495277,147,435.75618909199557,72.98848010696317,1,3,-0.15738046810440665,2018-11-07
8,Chupacabra,50823,408.53860302322755,629,410.9343604137353,109.548080687862,-1,21,-15.193697935776981,2018-11-28
9,genghiz,64274,401.5352371074547,84,439.9549474739442,191.7045112597044,0,0,0.0,2018-10-24
10,brkyzgn,68900,389.2721758571675,256,436.8765983707007,325.0717161370814,4,17,46.629862815254,2018-11-20
11,breaca,62512,384.0055520899175,236,360.2345123410257,413.1587140461055,-1,4,0.9470149657572051,2018-11-26
12,Bob Al Hubob,55540,373.10335481159956,287,425.210539363332,269.4317688805486,1,14,23.054675072763814,2018-11-29
13,mhsmith0,75803,361.24700437016816,102,415.5458881123687,261.6990508428005,-1,1,9.106825146452024,2018-11-30
14,dipperjay,94938,355.1004350154232,103,377.6830560096074,331.162856761588,6,9,26.052423837687343,2018-11-30
15,bozotheclown,11401,340.7018746370516,93,359.37190213388277,287.025545583662,0,0,0.0,2018-10-12
16,captainmeme,41379,340.3022898607472,52,344.66783943719344,117.65926146198677,0,0,0.0,2018-08-12
17,snowy801,82888,334.48510828871923,179,369.06274658558755,162.74950474760664,0,0,0.0,2018-07-03
18,Theoneandonly,99646,332.0121833167333,86,341.38101239623273,320.7215431440032,3,14,29.051295656561592,2018-11-30
19,badivan1,90932,324.8516439617264,135,338.5435275488673,294.53390173305723,-1,1,-9.588999695762652,2018-11-02
20,Nealkochhar,83727,317.52211504618987,1152,348.7515371726649,272.69171837837473,-1,62,-13.809273060020473,2018-11-30
21,Roadhog,80549,308.79900755730955,839,344.5655621099275,261.89851178032296,1,72,8.430743723272485,2018-12-01
22,swordsman3003,36106,298.36472527368227,106,313.3733346094273,263.657316184772,3,2,9.08393391078124,2018-11-17
23,michaelf77,62430,297.756136858961,419,304.35479304353134,290.02921303661435,0,2,0.9691081361368674,2018-11-19
24,CCR,85914,292.4963290122742,66,357.69079174251135,88.76363298028305,0,0,0.0,2018-10-29
25,goldfinger0303,28372,287.0124640820843,89,339.2145023568646,81.10442422045097,1,0,0.0,2018-08-19
26,_______,92554,278.3909918755831,26,298.2116142409339,126.43288707456003,1,0,0.0,2018-06-29
27,stranger,41240,270.0226939132387,143,287.65870612992944,130.0368469432559,New Entry,New Entry,New Entry,2018-11-26
28,SpaceDip,71674,267.82147233087153,266,275.7377498665329,197.747756367054,5,8,33.4456362229657,2018-11-30
29,dagabs0,54191,264.42470064819133,58,288.2866983407286,115.2872150698334,-1,2,-7.440820554178288,2018-11-07
30,josemurc,17667,261.95672595281474,45,268.0027984632303,131.96616697887927,-1,0,0.0,2018-08-12
31,Ezio,81514,259.84618870387374,179,256.8627017041197,263.79834031393756,-1,0,0.0,2018-10-21
32,FM Roark,56533,259.3696272659959,47,252.99915944039347,267.2568731453132,-1,0,0.0,2018-10-28
33,Lando Calrissian,19131,251.09028400973622,130,262.9000456949242,144.80242884304457,-1,0,0.0,2018-09-10
34,whaskell,41053,249.77575550531554,174,242.55029088360158,259.7726312148102,5,79,33.221944382982855,2018-11-30
35,mokkacreme,92870,234.6500340609513,96,294.4078459582272,147.31169359570194,0,3,9.3608393256483,2018-11-09
36,!,75336,228.95128848677143,41,281.13857052980757,116.5479117786936,-2,0,0.0,2018-07-05
37,OlekMarek,82928,227.17159226798168,17,236.11981678473055,84.0,New Entry,New Entry,New Entry,2018-11-21
38,rdrivera2005,16691,225.48297447456994,72,228.62839039716553,214.47401874548535,-1,1,3.82203228533254,2018-11-28
39,VillageIdiot,44663,222.01679790400922,23,241.48322592429616,129.5512648076463,-3,0,0.0,2018-08-21
40,svkrIs,83933,218.76690613620542,282,218.608616109047,219.5013718622204,-2,0,0.0,2018-09-28
41,Foxcastle,92993,217.83419347061454,114,229.3303627859203,156.52129045565056,3,23,11.14044889811322,2018-11-30
42,Yoyoyozo,65915,216.27307512019374,71,229.70153419099975,39.01741538555451,-1,0,0.0,2018-09-18
43,peaceinourtime,53717,211.42725155387717,447,246.34884546975078,183.40548869396252,-3,4,-5.035225786665819,2018-11-30
44,Garagenpunk,76340,208.16532090656534,63,234.85964142322496,158.41681448915423,-2,0,0.0,2018-10-12
45,vixol,76603,206.74122014898285,8,206.74122014898285,None,-2,0,0.0,2018-06-13
46,nguyenmt,98662,205.67812466430027,78,262.6953682944794,127.92733789587416,-1,0,0.0,2018-10-07
47,teacher2,97050,203.69129486102327,123,207.16269808129528,194.2238315330087,-1,0,0.0,2018-07-07
48,BananaFang,19363,201.63782683011118,21,234.23458910300107,136.44430228433148,2,1,7.621676822790448,2018-11-30
49,bo_sox48,38739,201.42061436911226,44,201.42061436911226,None,-1,0,0.0,2018-09-17
50,MarcosAzevedo,83236,201.2299590108438,26,116.62107993605673,263.2764703323543,New Entry,New Entry,New Entry,2018-11-27
51,GEN.NEDROW,94936,199.0665239265641,15,202.3979712387141,195.25915556982125,0,1,5.557256224207606,2018-11-11
52,sereginss,34476,196.4114928767204,32,119.41269497454715,236.7441965397635,-3,0,0.0,2018-08-27
53,raiku770,75142,192.92843400612296,61,110.46693545546142,262.8957661097146,-1,0,0.0,2018-07-15
54,Javatiger,86168,192.75269687113587,45,123.65867392270688,238.81537883675517,-7,1,-10.0769154821148,2018-11-28
55,The world is just one big pota,98801,191.95528598835412,21,206.81785689515092,144.3950590866044,-2,0,0.0,2018-10-06
56,glo2018,79356,189.33265844896877,51,191.4280290756513,170.05524868348934,-1,0,0.0,2018-07-28
57,Maximus c23,70114,189.3282421534813,17,216.20671828955435,124.8198994269061,31,6,40.76305829569523,2018-11-30
58,wokulski1,102787,188.5389395168505,24,65.52456303802248,239.19191806695613,New Entry,New Entry,New Entry,2018-11-28
59,FerretMan,96900,187.46829265689436,28,195.9478424570159,77.23414525531423,-3,0,0.0,2018-06-26
60,too tall jones,52308,181.4977942925422,44,196.8661212569579,166.1294673281265,-3,0,0.0,2018-07-05
61,AnusGrouch,100566,180.77395855488246,10,196.05074444013846,145.12812482261847,-3,0,0.0,2018-09-24
62,bwtcf,84058,179.56078752977018,33,217.3066684527089,144.0352525434749,-3,0,0.0,2018-07-28
63,helblazer811,96858,172.5089821980899,6,183.8107786377079,116.0,-1,0,0.0,2018-07-01
64,AviF,42014,171.15497864873672,14,171.15497864873672,None,-1,0,0.0,2018-09-07
65,Hydra07,102092,169.6500350729339,8,169.6500350729339,None,New Entry,New Entry,New Entry,2018-11-29
66,Vavi&scaron;ko,95834,168.95693844656802,8,168.95693844656802,None,-2,0,0.0,2018-10-26
67,Rhinos,58143,166.12200319534594,11,204.9931696977766,119.47660339242911,-2,0,0.0,2018-10-04
68,Drikus,13103,166.0523245215633,34,189.62117186703028,122.84277105487381,-2,0,0.0,2018-06-25
69,SuperDuperPooperScooper,99357,165.29887205729742,28,169.9524521551891,160.64529195940574,-2,0,0.0,2018-07-11
70,derBleede,63095,165.18641201279138,18,165.87201957535726,164.10902870018788,-2,0,0.0,2018-07-19
71,jrm115,98713,164.5504494754014,23,126.0852512718929,224.38520223641464,-2,0,0.0,2018-09-26
72,jwoelmer2,94380,163.83335913080063,43,150.22967627672622,176.81869276423527,-2,0,0.0,2018-08-17
73,i7evil,63529,162.67635963859078,11,187.32984157749846,119.53276624550232,New Entry,New Entry,New Entry,2018-11-19
74,Little Mergner,91752,161.71288815152374,12,163.06422031130964,159.0102238319519,-1,0,0.0,2018-09-17
75,mcbride,86840,159.54833750660094,7,172.88467891040267,126.2074839970966,0,0,0.0,2018-06-24
76,Wadatumi,83311,159.48819199649412,59,146.77528112055757,179.3866611936122,0,0,0.0,2018-10-27
77,Josafina,93569,156.47656264676195,23,161.03281280355836,134.834374401979,-16,2,-17.421960885647735,2018-11-18
78,Wmoore,76891,154.45963706983787,11,173.67288975202405,68.0,1,0,0.0,2018-10-27
79,HarryPatrick,68521,154.37131910594425,29,168.8107319138818,130.74318905659197,1,0,0.0,2018-06-14
80,czechveck,12871,154.06173733863773,39,143.95542903982957,167.1404892547424,-2,1,-3.484152628535668,2018-11-18
81,KeyboardFire,74924,153.0479693834127,6,160.45756326009524,116.0,0,0,0.0,2018-06-22
82,DaButterMan,100010,151.57071242059087,22,111.15715665954613,191.98426818163557,16,4,10.69308154308149,2018-11-29
83,lrussell97,99887,151.50918380084053,7,171.02936995980804,102.7087184034218,-1,0,0.0,2018-07-13
84,Miguel1612,67676,151.00753433590478,13,151.00753433590478,None,0,0,0.0,2018-07-02
85,MakTub,51868,150.19677977194698,30,86.2835591496239,182.15339008310852,1,0,0.0,2018-09-30
86,Ruisdael,29626,149.87049020998495,9,158.90371241445678,142.64391244640748,1,0,0.0,2018-09-18
87,Eric1984,100949,148.91234902588036,9,149.37738127334552,148.54032322790823,-4,1,-2.1675395911525754,2018-11-05
88,Bonaparte23,46942,147.30926380954512,8,152.36978741725295,142.24874020183728,1,0,0.0,2018-10-05
89,Ayreon,21834,144.86559844530046,11,144.86559844530046,None,New Entry,New Entry,New Entry,2018-11-30
90,PatCleburne,87248,143.44090649865248,19,143.7243718364076,141.9290913639586,1,0,0.0,2018-06-14
91,Twinky,90988,142.3912045759363,27,134.66259224598363,152.05196998837718,2,0,0.0,2018-07-16
92,Calmar,94115,142.24755049678902,23,154.3279152586758,61.71178541754375,2,0,0.0,2018-09-23
93,Carnivore,96097,142.07017856977208,7,146.39277271508973,131.263693206478,2,0,0.0,2018-07-24
94,King John,87239,141.6339479414012,18,154.58564625320204,121.2812791657142,3,0,0.0,2018-07-26
95,Favio,28575,140.15281027102066,7,140.15281027102066,None,5,0,0.0,2018-08-22
96,Power Behind The Throne,100451,138.81405246201282,18,135.891236552277,143.40704889159767,28,6,9.207623076127106,2018-11-29
97,KalelChase,30452,138.56543546889603,12,144.8267191274,126.04286815188806,4,0,0.0,2018-09-13
98,Franz Ferdinand III,72077,138.37086524615128,4,145.8278203282017,116.0,4,0,0.0,2018-06-06
99,Fluffy Freddo,100412,137.85030894755076,4,145.133745263401,116.0,98,2,21.850308947550758,2018-11-06
100,IDoNotMakeShoes,97367,137.34614868006673,4,144.46153157342232,116.0,4,0,0.0,2018-06-09
101,rannjohnson,42270,137.22638847653513,21,152.67540526643853,98.60384650177669,4,0,0.0,2018-10-12
102,tinokek1,100130,137.14028786619454,9,116.0,143.1803701136787,4,0,0.0,2018-07-06
103,Your Humble Narrator,38075,136.7966133761202,5,148.38857327033588,90.42877379925753,New Entry,New Entry,New Entry,2018-11-30
104,Obscurity,13217,136.67946215253284,15,159.27378283481292,74.54508027626262,-12,1,-5.875560859805347,2018-11-14
105,jimifitt,101120,135.91526322805987,47,155.43747740138946,53.48813671844611,-6,1,-4.316123742073216,2018-11-01
106,YanksFan47,40684,135.5467762016808,38,170.81582920318937,36.79342779745685,1,0,0.0,2018-08-15
107,bakay_ilya,86972,135.4485201478192,5,146.97428127706075,89.345475630853,New Entry,New Entry,New Entry,2018-11-25
108,StefanB.,97402,135.1046368484759,9,128.70197159107687,147.90996736327395,0,0,0.0,2018-08-27
109,leon1122,58355,133.78399098691014,21,169.05508078781983,86.75587125236389,1,0,0.0,2018-08-27
110,ARC842,92162,133.29110310630298,5,154.7248551700889,101.14047501062416,2,0,0.0,2018-08-16
111,nikhil,70313,132.65207464991354,23,135.18577824975256,128.71075793905285,3,0,0.0,2018-09-15
112,X3rxes,84875,132.24282753228837,8,141.9885240516614,116.0,4,0,0.0,2018-09-19
113,Anno1585,67944,131.00525567448804,28,132.78096626466424,83.06106973973026,New Entry,New Entry,New Entry,2018-11-27
114,Hellenic Riot,23172,130.63072088684712,61,135.46810826586707,115.79606625785257,5,0,0.0,2018-10-12
115,Losnweria,98419,130.53049847102452,2,130.53049847102452,None,5,0,0.0,2018-06-02
116,Yaniv,7728,129.41382532931263,10,133.57448671943246,112.77117976883338,9,0,0.0,2018-07-01
117,chiselmaster,91940,129.28154447071185,41,136.49045182918093,120.07016284600131,-14,1,-8.906944869548596,2018-11-11
118,robodirge,98735,129.2497136665406,3,None,129.2497136665406,49,2,11.251302490289277,2018-11-02
