Rank,Player,PlayerID,Overall Rating,Games Played,FvA Rating,GvI Rating,ChangeRank,ChangeGames,ChangeRating,Last Game Date
1,xorxes,42435,462.20332276848114,182,491.59008900116066,390.6770426927139,0,11,-0.8391327011131011,2018-03-27
2,CptMike,79656,454.6729845241036,414,455.54407908632,453.090792360078,2,15,23.87635990957307,2018-03-31
3,Nealkochhar,83727,438.95973463990845,889,466.4041077067183,395.0647870739874,-1,54,3.071366567544885,2018-03-31
4,Djantani,83442,432.1867471123509,85,432.1867471123509,None,-1,0,0.0,2017-12-16
5,MadMarx,5210,423.4617891854529,54,443.15294431017105,177.32235012647516,0,4,4.119568290417362,2018-03-19
6,cspieker,41816,421.7638419102805,167,451.3080961455297,361.6009969221367,0,2,8.110061033758882,2018-03-20
7,RoganJosh,54642,387.9702934838195,38,402.2967861918392,130.09342473946467,1,9,36.47213878775244,2018-03-30
8,SplitDiplomat,36887,370.04984775952323,138,390.77505945621346,72.98848010696317,-1,2,16.540827145075298,2018-03-05
9,Peregrine Falcon,51170,361.91025861941927,71,374.0203115006682,159.06687285849966,1,4,25.32955085943604,2018-03-31
10,genghiz,64274,346.79591723139055,54,358.18468071871683,153.18693794684305,-1,2,5.14654394353812,2018-03-19
11,zultar,33599,331.0907763687446,38,364.26034376054054,154.18641694583314,0,0,0.0,2017-10-01
12,dipperjay,94938,331.00531297040794,56,373.0967277125536,291.8167544173757,17,16,83.53173791286795,2018-03-23
13,snowy801,82888,330.10979465095517,175,364.73606152751006,162.74950474760664,-1,0,0.0,2017-12-21
14,captainmeme,41379,321.8162341782152,51,325.8993736325398,117.65926146198677,-1,0,0.0,2018-01-17
15,breaca,62512,314.065544919891,144,339.43823528741865,276.4439695473501,16,28,70.10472039502667,2018-03-31
16,quarryman,44661,311.03690291592153,182,331.31636265893303,208.28764021799685,19,11,74.61160181455031,2018-03-30
17,swordsman3003,36106,309.9033086823476,74,336.17327500871767,251.65251378474446,-3,4,-2.390914735149636,2018-03-28
18,brkyzgn,68900,308.3362246504912,187,365.43144373629224,242.70953604612225,-3,15,3.721502000961607,2018-03-27
19,CCR,85914,305.38580536396853,50,366.56774678170643,131.2525874827144,-2,1,8.333017558267102,2018-03-28
20,_______,92554,299.6799185348287,24,324.4294944577242,126.43288707456003,20,17,76.20376724884747,2018-03-22
