Rank,Player,PlayerID,Overall Rating,Games Played,FvA Rating,GvI Rating,ChangeRank,ChangeGames,ChangeRating,Last Game Date
1,xorxes,42435,556.9790578390052,230,569.5347516140237,532.9802001171348,0,3,9.387679401308105,2018-10-08
2,RoganJosh,54642,544.586568743295,91,592.7916182435335,194.004390559741,1,3,22.933924212659008,2018-10-19
3,CptMike,79656,515.8230484059644,507,540.1800078665209,475.1853844638782,-1,6,-11.631805768560866,2018-10-29
4,cspieker,41816,500.8589411800047,227,503.16952026726796,497.07066616484053,0,13,0.5832917891334546,2018-10-27
5,quarryman,44661,483.97153784867714,252,543.7034829726541,279.6254097929664,0,4,20.708688404332918,2018-10-30
6,MadMarx,5210,442.2950222283374,94,482.38540772547276,246.8543929298025,1,5,24.218977876915062,2018-10-21
7,Chupacabra,50823,423.73230095900453,608,426.33747691481835,109.548080687862,-1,28,-16.80805557880052,2018-10-30
8,SplitDiplomat,36887,413.7033016630572,144,436.41762310013013,72.98848010696317,1,4,33.050839395770936,2018-10-26
9,genghiz,64274,401.5352371074547,84,439.9549474739442,191.7045112597044,-1,3,-6.298877783994385,2018-10-24
10,breaca,62512,383.0585371241603,232,382.8285309098075,383.3466031596119,0,19,9.608200725513825,2018-10-27
11,Peregrine Falcon,51170,372.70633060734264,79,384.10043502061427,159.06687285849966,0,0,0.0,2018-05-02
12,mhsmith0,75803,352.14017922371613,101,402.23065032699236,261.6990508428005,2,0,0.0,2018-09-24
13,Bob Al Hubob,55540,350.04867973883574,273,393.7731059670592,269.4317688805486,4,8,16.89790949579367,2018-10-15
14,brkyzgn,68900,342.6423130419135,239,381.8692470038107,286.2035611171431,8,7,31.231122668805426,2018-10-31
15,bozotheclown,11401,340.7018746370516,93,359.37190213388277,287.025545583662,-3,4,-25.618014818745166,2018-10-12
16,captainmeme,41379,340.3022898607472,52,344.66783943719344,117.65926146198677,-1,0,0.0,2018-08-12
17,snowy801,82888,334.48510828871923,179,369.06274658558755,162.74950474760664,-1,0,0.0,2018-07-03
18,badivan1,90932,334.44064365748903,134,352.65893888386006,294.53390173305723,2,8,21.597631249016672,2018-10-22
19,Nealkochhar,83727,331.33138810621034,1090,310.80517089071117,361.65420899274324,-6,14,-29.556635974964024,2018-10-23
20,dipperjay,94938,329.0480111777359,94,344.87448633197596,311.8147382320077,-2,1,4.030657456319204,2018-10-31
21,Theoneandonly,99646,302.9608876601717,72,330.6134267923779,268.395213744914,9,6,46.301377759396246,2018-10-20
22,Roadhog,80549,300.36826383403707,767,406.125432396914,157.30411863088142,-3,77,-15.957848178704353,2018-11-01
23,michaelf77,62430,296.7870287228241,417,316.8473369885644,273.27885497390974,1,0,0.0,2018-08-14
24,CCR,85914,292.4963290122742,66,357.69079174251135,88.76363298028305,-1,3,-18.665038615395645,2018-10-29
25,swordsman3003,36106,289.280791362901,104,300.66900255318063,263.657316184772,2,2,10.12097874373967,2018-10-13
26,goldfinger0303,28372,287.0124640820843,89,339.2145023568646,81.10442422045097,0,0,0.0,2018-08-19
27,_______,92554,278.3909918755831,26,298.2116142409339,126.43288707456003,1,0,0.0,2018-06-29
28,dagabs0,54191,271.8655212023696,56,297.9619055577923,115.2872150698334,6,3,26.25300166091671,2018-10-29
29,josemurc,17667,261.95672595281474,45,268.0027984632303,131.96616697887927,0,0,0.0,2018-08-12
30,Ezio,81514,259.84618870387374,179,256.8627017041197,263.79834031393756,-5,5,-28.51291578016037,2018-10-21
31,FM Roark,56533,259.3696272659959,47,252.99915944039347,267.2568731453132,0,1,5.231463230390659,2018-10-28
32,Lando Calrissian,19131,251.09028400973622,130,262.9000456949242,144.80242884304457,0,0,0.0,2018-09-10
33,SpaceDip,71674,234.37583610790583,258,239.15757609166707,189.81001945925092,0,2,-14.335416850933115,2018-10-15
34,!,75336,228.95128848677143,41,281.13857052980757,116.5479117786936,1,0,0.0,2018-07-05
35,mokkacreme,92870,225.289194735303,93,287.92178960357137,134.63675479438825,4,2,7.379147967481003,2018-10-10
36,VillageIdiot,44663,222.01679790400922,23,241.48322592429616,129.5512648076463,0,0,0.0,2018-08-21
37,rdrivera2005,16691,221.6609421892374,71,228.62839039716553,195.6491355463057,0,0,0.0,2018-09-24
38,svkrIs,83933,218.76690613620542,282,218.608616109047,219.5013718622204,0,0,0.0,2018-09-28
39,whaskell,41053,216.5538111223327,95,201.86491757699002,245.47257028972598,452,63,128.98388877605856,2018-10-30
40,peaceinourtime,53717,216.462477340543,443,245.68822753475513,193.05811641265763,0,0,0.0,2018-07-30
41,Yoyoyozo,65915,216.27307512019374,71,229.70153419099975,39.01741538555451,0,0,0.0,2018-09-18
42,Garagenpunk,76340,208.16532090656534,63,234.85964142322496,158.41681448915423,0,2,-1.768423925208964,2018-10-12
43,vixol,76603,206.74122014898285,8,206.74122014898285,None,0,0,0.0,2018-06-13
44,Foxcastle,92993,206.69374457250132,91,221.3885697088591,142.72803515541452,12,9,23.05350029527554,2018-10-31
45,nguyenmt,98662,205.67812466430027,78,262.6953682944794,127.92733789587416,2,1,10.083856464099597,2018-10-07
46,teacher2,97050,203.69129486102327,123,207.16269808129528,194.2238315330087,-2,0,0.0,2018-07-07
47,Javatiger,86168,202.82961235325067,44,123.65867392270688,257.6402620359348,14,2,24.09878374960641,2018-10-18
48,bo_sox48,38739,201.42061436911226,44,201.42061436911226,None,-3,0,0.0,2018-09-17
49,sereginss,34476,196.4114928767204,32,119.41269497454715,236.7441965397635,-3,0,0.0,2018-08-27
50,BananaFang,19363,194.01615000732073,20,225.01637570431495,136.44430228433148,4,1,8.532875651826515,2018-10-19
51,GEN.NEDROW,94936,193.50926770235648,14,191.75937983489172,195.25915556982125,-3,0,0.0,2018-07-08
52,raiku770,75142,192.92843400612296,61,110.46693545546142,262.8957661097146,-3,0,0.0,2018-07-15
53,The world is just one big pota,98801,191.95528598835412,21,206.81785689515092,144.3950590866044,2,1,8.154201437514132,2018-10-06
