Rank,Player,PlayerID,Overall Rating,Games Played,FvA Rating,GvI Rating,ChangeRank,ChangeGames,ChangeRating,Last Game Date
1,xorxes,42435,558.7503817380638,234,571.8848614029243,532.9802001171348,2,2,22.88020000707013,2019-01-05
2,RoganJosh,54642,544.9875735437396,97,589.8807713672742,194.004390559741,0,0,0.0,2018-12-04
3,CptMike,79656,539.2139861264998,545,564.3945015078924,497.7761477076061,1,9,4.991572998374636,2019-01-18
4,cspieker,41816,523.7379934971991,241,548.4467942808925,480.77837395282324,-3,4,-28.061313401599136,2019-01-15
5,quarryman,44661,483.5484325286165,254,550.3391197270133,257.84197234093074,0,0,0.0,2018-11-14
6,MadMarx,5210,444.60911925988256,102,481.7467735242067,292.3447367761537,0,4,23.564745004176473,2019-01-23
7,genghiz,64274,420.3332335308354,88,459.96221205783144,191.7045112597044,0,0,0.0,2018-12-18
8,mhsmith0,75803,417.11204808009734,121,472.9307971716161,315.8594334489703,4,11,43.71556138967435,2019-01-26
9,SplitDiplomat,36887,406.4822533449809,149,427.9211387674249,72.98848010696317,-1,2,-7.063667849971864,2019-01-16
10,Bob Al Hubob,55540,393.9858129675215,315,436.3992262452702,302.7969744203618,-1,17,-10.004942337370323,2019-01-20
11,breaca,62512,386.7391618136672,250,389.0780395643477,383.9935227150421,0,7,9.845766840059582,2019-01-27
12,brkyzgn,68900,378.7300706316241,266,444.12962444575953,292.8576130148028,-2,5,-4.82279022590194,2019-01-30
13,wokulski1,102787,376.5737385813287,118,379.7357611994145,373.4117159632429,21,52,125.67456749759242,2019-01-31
14,Nealkochhar,83727,370.2612497302726,1235,405.9322083078147,319.8899547076889,-1,49,4.728115660535877,2019-01-26
15,Roadhog,80549,359.67963902353057,965,384.95234393904144,325.90110848270245,6,64,36.470204148475034,2019-02-01
16,dipperjay,94938,353.8011399957628,108,379.11331707814423,326.54187236858286,0,2,13.048633582629122,2019-01-31
17,bozotheclown,11401,340.7018746370516,93,359.37190213388277,287.025545583662,0,0,0.0,2018-10-12
18,captainmeme,41379,340.3022898607472,52,344.66783943719344,117.65926146198677,0,0,0.0,2018-08-12
19,michaelf77,62430,328.68161705581326,448,331.70202293639574,325.00330098342073,3,22,12.790133449141422,2019-01-31
20,badivan1,90932,324.8516439617264,135,338.5435275488673,294.53390173305723,0,0,0.0,2018-11-02
21,Theoneandonly,99646,314.5627954796993,142,323.83746413598726,296.9598529279691,-7,26,-34.994094676601094,2019-01-29
22,swordsman3003,36106,302.34084307783905,107,318.84581455221434,263.657316184772,1,0,0.0,2018-12-22
23,CCR,85914,292.4963290122742,66,357.69079174251135,88.76363298028305,2,0,0.0,2018-10-29
24,goldfinger0303,28372,287.0124640820843,89,339.2145023568646,81.10442422045097,2,0,0.0,2018-08-19
25,Chupacabra,50823,282.3739050215836,685,283.6446831416845,109.548080687862,-10,27,-61.619631821535734,2019-01-31
26,muzzimo.l,94191,270.1120184928745,72,262.8896446390447,277.74709942406594,2,0,0.0,2018-12-16
27,SpaceDip,71674,268.4861251169975,291,279.6245745874128,178.33429971582393,-3,10,-26.91359557823756,2019-01-31
28,dagabs0,54191,264.42470064819133,58,288.2866983407286,115.2872150698334,1,0,0.0,2018-11-07
29,whaskell,41053,263.88640871430624,276,276.15099729917534,242.96446348129427,6,51,19.63996538677364,2019-02-01
30,josemurc,17667,261.95672595281474,45,268.0027984632303,131.96616697887927,0,0,0.0,2018-08-12
31,Ezio,81514,259.84618870387374,179,256.8627017041197,263.79834031393756,0,0,0.0,2018-10-21
32,FM Roark,56533,259.3696272659959,47,252.99915944039347,267.2568731453132,0,0,0.0,2018-10-28
33,Lando Calrissian,19131,251.09028400973622,130,262.9000456949242,144.80242884304457,0,0,0.0,2018-09-10
34,Foxcastle,92993,246.95148385624358,121,262.75481862527926,156.52129045565056,4,3,24.91994014200742,2019-01-11
35,mokkacreme,92870,239.52413126726844,98,300.4781154908463,147.31169359570194,1,1,2.4140550744855034,2019-01-08
36,VillageIdiot,44663,232.63090935115878,25,252.26512735944686,129.5512648076463,3,2,10.614111447149554,2019-01-30
37,OlekMarek,82928,227.17159226798168,17,236.11981678473055,84.0,0,0,0.0,2018-11-21
38,rdrivera2005,16691,221.98262291797326,75,228.62839039716553,202.39509771614328,2,0,0.0,2018-12-27
39,IceKingCold,76324,221.50607595567712,65,179.34725048070754,273.8411696487428,New Entry,New Entry,New Entry,2019-01-26
40,stranger,41240,218.93610797706546,151,229.47231669218363,130.0368469432559,-13,7,-58.182107138138946,2019-01-25
41,svkrIs,83933,218.76690613620542,282,218.608616109047,219.5013718622204,0,0,0.0,2018-09-28
42,BananaFang,19363,217.988868736905,23,253.66461655990594,136.44430228433148,3,1,7.977186484081528,2019-01-16
43,!,75336,217.47102555136235,43,261.20437485285214,116.5479117786936,-1,0,0.0,2018-12-15
44,Yoyoyozo,65915,210.63906771918207,72,223.44665371422892,39.01741538555451,0,1,-5.634007401011672,2019-01-23
45,New England Fire Squad,96423,210.07870389748766,59,239.20991837706478,48.238623455392485,102,32,90.2132132572451,2019-01-30
46,Garagenpunk,76340,209.34209035287702,65,230.26520883771235,171.1346565979604,0,0,0.0,2018-12-23
47,FerretMan,96900,209.23066012073235,33,217.74656430559804,77.23414525531423,0,0,0.0,2018-12-24
48,nguyenmt,98662,205.67812466430027,78,262.6953682944794,127.92733789587416,1,0,0.0,2018-10-07
49,MarcosAzevedo,83236,201.57474343767814,28,116.62107993605673,256.54476099755084,-1,1,-7.339661966111549,2019-01-11
50,bo_sox48,38739,201.42061436911226,44,201.42061436911226,None,1,0,0.0,2018-09-17
51,GEN.NEDROW,94936,199.0665239265641,15,202.3979712387141,195.25915556982125,1,0,0.0,2018-11-11
52,sereginss,34476,196.4114928767204,32,119.41269497454715,236.7441965397635,1,0,0.0,2018-08-27
53,The world is just one big pota,98801,191.95528598835412,21,206.81785689515092,144.3950590866044,2,0,0.0,2018-10-06
54,peaceinourtime,53717,191.0733169465295,512,190.6059745181514,191.4544827569088,-11,35,-25.8682228869784,2019-01-17
55,Javatiger,86168,183.33371915430646,46,123.65867392270688,221.69624823176332,2,0,0.0,2018-12-05
56,AnusGrouch,100566,180.77395855488246,10,196.05074444013846,145.12812482261847,4,0,0.0,2018-09-24
57,carlos.h,93753,175.42850053016096,25,136.43402540877602,211.42340064220866,5,0,0.0,2018-12-13
58,Power Behind The Throne,100451,172.69720436195072,26,184.10501146869706,151.14912427142988,7,4,2.0958529766359675,2019-01-24
59,AviF,42014,171.15497864873672,14,171.15497864873672,None,5,0,0.0,2018-09-07
60,Maximus c23,70114,170.131123179473,24,182.05512943014853,124.8198994269061,-2,4,-11.566910714151817,2019-01-22
61,Vavi&scaron;ko,95834,168.95693844656802,8,168.95693844656802,None,5,0,0.0,2018-10-26
62,Rhinos,58143,166.12200319534594,11,204.9931696977766,119.47660339242911,5,0,0.0,2018-10-04
63,jrm115,98713,164.5504494754014,23,126.0852512718929,224.38520223641464,7,0,0.0,2018-09-26
64,jwoelmer2,94380,163.83335913080063,43,150.22967627672622,176.81869276423527,7,0,0.0,2018-08-17
65,Little Mergner,91752,161.71288815152374,12,163.06422031130964,159.0102238319519,8,0,0.0,2018-09-17
66,i7evil,63529,160.96525454727956,12,181.68149869816818,119.53276624550232,6,1,-1.7111050913112251,2019-01-09
67,Hydra07,102092,160.13336450927457,9,169.6500350729339,84.0,7,0,0.0,2018-12-03
68,Wadatumi,83311,159.48819199649412,59,146.77528112055757,179.3866611936122,7,0,0.0,2018-10-27
69,Josafina,93569,156.47656264676195,23,161.03281280355836,134.834374401979,8,0,0.0,2018-11-18
70,Wmoore,76891,154.45963706983787,11,173.67288975202405,68.0,8,0,0.0,2018-10-27
71,KalelChase,30452,154.02726685858815,17,169.37832940569518,117.1847167455312,15,2,8.968457100026342,2019-01-20
72,DaButterMan,100010,151.57071242059087,22,111.15715665954613,191.98426818163557,7,0,0.0,2018-11-29
73,MakTub,51868,150.19677977194698,30,86.2835591496239,182.15339008310852,9,0,0.0,2018-09-30
74,Ruisdael,29626,149.87049020998495,9,158.90371241445678,142.64391244640748,9,0,0.0,2018-09-18
75,Eric1984,100949,148.91234902588036,9,149.37738127334552,148.54032322790823,9,0,0.0,2018-11-05
76,Bonaparte23,46942,147.30926380954512,8,152.36978741725295,142.24874020183728,9,0,0.0,2018-10-05
77,TamaraSlayer,62581,147.04132125204342,5,147.04132125204342,None,New Entry,New Entry,New Entry,2019-01-28
78,Carnivore,96097,146.9009102796989,8,146.39277271508973,147.7478062207142,12,1,4.830731709926823,2019-01-17
79,et,81835,146.55089801457814,18,68.82128348005286,156.2670998313938,New Entry,New Entry,New Entry,2019-01-25
80,Oreo,101700,145.80347545972262,3,None,145.80347545972262,123,2,29.80347545972262,2019-01-23
81,czechveck,12871,145.26652497664838,42,143.95542903982957,146.70873050714903,-5,2,-14.06779906607943,2019-01-29
82,Ayreon,21834,144.86559844530046,11,144.86559844530046,None,5,0,0.0,2018-11-30
83,Interdigitated,102575,143.0486096238447,5,153.8107620298059,100.0,59,4,22.229354146312545,2019-01-09
84,Obscurity,13217,141.8257502377982,18,172.77731939349437,61.351670432988136,7,0,0.0,2018-12-11
85,Favio,28575,140.15281027102066,7,140.15281027102066,None,8,0,0.0,2018-08-22
86,rannjohnson,42270,137.22638847653513,21,152.67540526643853,98.60384650177669,8,0,0.0,2018-10-12
87,Fluffy Freddo,100412,137.03470328421804,5,142.29337910527255,116.0,9,0,0.0,2018-12-11
88,YanksFan47,40684,135.5467762016808,38,170.81582920318937,36.79342779745685,9,0,0.0,2018-08-15
89,StefanB.,97402,135.1046368484759,9,128.70197159107687,147.90996736327395,10,0,0.0,2018-08-27
90,Sigmania,103434,134.64350656187625,10,110.8701173735034,170.30359034443555,151,5,23.977179315838058,2019-01-22
91,leon1122,58355,133.78399098691014,21,169.05508078781983,86.75587125236389,9,0,0.0,2018-08-27
92,ARC842,92162,133.29110310630298,5,154.7248551700889,101.14047501062416,9,0,0.0,2018-08-16
93,moses,21790,132.93652697489193,4,138.5820359665226,116.0,New Entry,New Entry,New Entry,2019-01-27
94,DollarMenuDino,101952,132.78974254086353,14,149.3064338449592,103.0596981934913,8,0,0.0,2018-12-15
95,nikhil,70313,132.65207464991354,23,135.18577824975256,128.71075793905285,8,0,0.0,2018-09-15
96,Spartan001,69981,132.62389079948522,11,135.50424556413392,131.54375776274196,8,0,0.0,2018-12-08
97,X3rxes,84875,132.24282753228837,8,141.9885240516614,116.0,8,0,0.0,2018-09-19
98,dyedinthewool,55953,131.43609058924153,81,134.9745835894528,123.95081693494848,19,7,2.7528670967089397,2019-01-15
99,Anno1585,67944,131.00525567448804,28,132.78096626466424,83.06106973973026,7,0,0.0,2018-11-27
100,Hellenic Riot,23172,130.63072088684712,61,135.46810826586707,115.79606625785257,7,0,0.0,2018-10-12
