Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "MadMarx"-"0", 5210, 372.660859124116, 75, 510.968140961031, 0, 0, 0, 2012-11-15
2, "TheWizard"-"0", 10873, 326.11498388653, 50, 333.153434278379, 0, 0, 0, 2012-11-20
3, "Akroma"-"0", 8566, 272.491074213613, 9, 272.491074213613, 0, 0, 0, 2012-10-14
4, "martinck1"-"0", 19489, 268.907276904582, 28, 285.204687626072, 0, 0, 0, 2012-11-20
5, "slyster"-"0", 33985, 242.288077832501, 11, 242.288077832501, 0, 0, 0, 2012-11-20
6, "Centurian"-"0", 6265, 234.061053063043, 47, 234.061053063043, 0, 0, 0, 2012-09-04
7, "LanGaidin"-"0", 12510, 227.636249192515, 70, 250.054513978342, 0, 0, 0, 2012-12-23
8, "The Hanged Man"-"0", 16970, 225.582811837387, 17, 239.254497403289, 0, 0, 0, 2012-12-04
9, "Tasnica"-"0", 37930, 224.762115606216, 12, 224.762115606216, 0, 0, 0, 2012-12-04
10, "Tom Bombadil"-"0", 25560, 220.669897407416, 27, 255.334323480327, 0, 0, 0, 2012-11-20
11, "Yonni"-"0", 33239, 219.799872244644, 16, 219.799872244644, 0, 0, 0, 2012-12-04
12, "dave bishop"-"0", 18322, 216.94877295664, 16, 216.94877295664, 0, 0, 0, 2012-11-20
13, "djbent"-"0", 11891, 216.631173120569, 42, 343.882995145273, Re-Entry, Re-Entry, Re-Entry, 2013-01-18
14, "Cachimbo"-"0", 33330, 214.469610329977, 13, 218.711089116467, 0, 0, 0, 2012-10-29
15, "MKECharlie"-"0", 23113, 209.120262065459, 15, 209.120262065459, Re-Entry, Re-Entry, Re-Entry, 2013-01-14
16, "uclabb"-"0", 5775, 203.040711462063, 33, 203.040711462063, -1, 0, 0, 2012-12-04
17, "goldfinger0303"-"0", 28372, 202.915943535356, 27, 202.915943535356, 13, 1, 32.7982308259039, 2013-01-25
18, "AgentF"-"0", 20711, 202.662341434391, 3, 202.662341434391, -2, 0, 0, 2012-09-18
19, "Maettu"-"0", 29432, 202.62638874142, 4, 202.62638874142, -2, 0, 0, 2012-09-07
20, "ghug"-"0", 37168, 200.273790164703, 34, 201.870142705281, 1, 3, 10.3729075604437, 2013-01-27
21, "Tusky McMammoth"-"0", 21438, 200.041126370453, 10, 200.041126370453, -3, 0, 0, 2012-10-05
22, "C-K"-"0", 17719, 197.147695297465, 12, 204.489274650474, -3, 0, 0, 2012-11-29
23, "bartdogg42"-"0", 11454, 196.106686357666, 11, 196.106686357666, -3, 0, 0, 2012-08-27
24, "WarLegend"-"0", 37569, 191.976363111252, 25, 269.962256577427, -11, 2, -23.9750095345549, 2013-01-19
25, "gantz"-"0", 21124, 189.501472996574, 19, 189.501472996574, -3, 0, 0, 2012-11-20
26, "rdrivera2005"-"0", 16691, 187.044808850842, 58, 263.823296054411, -3, 1, -0.794596097313956, 2013-01-27
27, "Danaman"-"0", 15460, 181.360000501041, 15, 208.737032397496, -2, 0, 0, 2012-08-29
28, "basvanopheusden"-"0", 26517, 176.613879523518, 10, 197.354275523943, -2, 0, 0, 2012-09-11
29, "Per Olander"-"0", 28893, 174.25806840999, 14, 182.252372567793, -2, 0, 0, 2012-11-13
30, "Alderian"-"0", 13677, 172.414625518356, 50, 179.678488197523, 11, 2, 15.647818721244, 2013-01-19
31, "Puma"-"0", 18119, 170.817622717444, 20, 231.50890084756, -3, 1, -3.19137481134928, 2013-01-24
32, "Octavious"-"0", 23277, 170.209646030718, 11, 180.270013034687, -3, 1, -0.38554080516505, 2013-01-18
33, "krapowy96"-"0", 47707, 168.571428571429, 2, 168.571428571429, -2, 0, 0, 2012-12-02
34, "fulhamish"-"0", 28562, 168.011502534108, 31, 182.894452618033, 0, 2, 4.84226818775778, 2013-01-17
35, "President Eden"-"0", 25958, 166.777490610242, 40, 237.498498466768, -3, 0, 0, 2012-11-20
36, "Wyludniacz"-"0", 45284, 164.395794880363, 2, 164.395794880363, -3, 0, 0, 2012-10-24
37, "Ledhotpumpkins"-"0", 38963, 163.116983767518, 5, 163.116983767518, -2, 0, 0, 2012-11-30
38, "redhouse1938"-"0", 37223, 161.454122832686, 14, 161.454122832686, -2, 0, 0, 2012-11-15
39, "StackelbergFollower"-"0", 45751, 158.994886414934, 7, 158.994886414934, 1, 1, 0.905399201831983, 2013-01-27
40, "Tru Ninja"-"0", 10675, 158.46852271852, 33, 180.843385866111, -1, 0, 0, 2012-09-11
41, "jmeyersd"-"0", 21355, 156.712735355558, 10, 166.210476892258, 1, 0, 0, 2012-08-13
42, "KnightGeneral"-"0", 18470, 156.583054707714, 9, 176.459375456966, 1, 2, 1.29451013471396, 2013-01-25
43, "DrCJG"-"0", 23090, 154.947303968854, 2, 154.947303968854, 1, 0, 0, 2012-10-14
44, "BrianOfBoru"-"0", 28662, 154.010863039663, 11, 154.010863039663, 1, 0, 0, 2012-10-02
45, "EightfoldWay"-"0", 36909, 152.524423151571, 5, 152.524423151571, 1, 0, 0, 2012-09-07
46, "cspieker"-"0", 41816, 152.430302639691, 2, 152.430302639691, 1, 0, 0, 2012-11-26
47, "allanxo"-"0", 13627, 151.834845061003, 34, 180.936803030932, -10, 1, -9.20211182187896, 2013-01-13
48, "dipplayer2004"-"0", 36056, 151.832094323175, 8, 151.832094323175, 1, 1, 1.4860494613385, 2013-01-29
49, "Imhotep"-"0", 42369, 151.151336721731, 8, 153.570871787235, -1, 0, 0, 2012-11-15
50, "Pedagog"-"0", 11529, 150.829665047323, 8, 152.809648484726, Re-Entry, Re-Entry, Re-Entry, 2013-01-24
51, "Draugnar"-"1", 10847, 150.648074869948, 85, 167.565369770902, 75, 3, 28.7898007971458, 2013-01-19
52, "Your Humble Narrator"-"0", 38075, 150.107377645377, 6, 168.992427466963, -14, 1, -9.09741682699254, 2013-01-20
53, "jmo1121109"-"0", 15658, 149.858118421144, 17, 149.858118421144, -2, 0, 0, 2012-08-27
54, "Lando Calrissian"-"0", 19131, 148.841833090858, 40, 193.645657916387, -2, 0, 0, 2012-12-04
55, "gryncat"-"0", 4087, 147.218511940103, 15, 147.218511940103, -1, 0, 0, 2012-08-24
56, "bo_sox48"-"0", 38739, 146.675351734826, 34, 158.451188285517, 2, 1, 1.84053524949763, 2013-01-16
57, "KyleFC"-"0", 22676, 145.977410971235, 12, 164.207831441472, -1, 0, 0, 2012-11-18
58, "BananaFang"-"0", 19363, 145.855171847998, 3, 145.855171847998, -1, 0, 0, 2012-11-19
59, "AverageWhiteBoy"-"0", 31367, 144.461948300514, 15, 164.827097712224, 0, 0, 0, 2012-12-22
60, "Masf"-"0", 34789, 144.301923642492, 5, 144.301923642492, 0, 0, 0, 2012-12-20
61, "mcbigski"-"0", 36146, 143.407312472744, 8, 145.657815521276, 0, 0, 0, 2012-12-19
62, "Tetra0"-"0", 5141, 142.72875679868, 7, 151.378984483448, 0, 0, 0, 2012-10-04
