Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "MadMarx"-"0", 5210, 372.660859124116, 75, 510.968140961031, 1, 0, 0, 2012-11-15
2, "TheWizard"-"0", 10873, 326.11498388653, 50, 333.153434278379, 1, 0, 0, 2012-11-20
3, "Akroma"-"0", 8566, 272.491074213613, 9, 272.491074213613, 2, 0, 0, 2012-10-14
4, "martinck1"-"0", 19489, 268.907276904582, 28, 285.204687626072, 2, 0, 0, 2012-11-20
5, "slyster"-"0", 33985, 242.288077832501, 11, 242.288077832501, 3, 0, 0, 2012-11-20
6, "Centurian"-"0", 6265, 234.061053063043, 47, 234.061053063043, 4, 0, 0, 2012-09-04
7, "LanGaidin"-"0", 12510, 227.636249192515, 70, 250.054513978342, 0, 3, -22.4182647858269, 2012-12-23
8, "The Hanged Man"-"0", 16970, 225.582811837387, 17, 239.254497403289, 1, 1, -13.6716855659023, 2012-12-04
9, "Tasnica"-"0", 37930, 224.762115606216, 12, 224.762115606216, 6, 1, 14.4721735221457, 2012-12-04
10, "Tom Bombadil"-"0", 25560, 220.669897407416, 27, 255.334323480327, 2, 0, 0, 2012-11-20
11, "Yonni"-"0", 33239, 219.799872244644, 16, 219.799872244644, 5, 1, 14.7729155440591, 2012-12-04
12, "dave bishop"-"0", 18322, 216.94877295664, 16, 216.94877295664, 1, 0, 0, 2012-11-20
13, "WarLegend"-"0", 37569, 215.951372645807, 23, 269.962256577427, -2, 1, -13.0879619785338, 2012-12-10
14, "Cachimbo"-"0", 33330, 214.469610329977, 13, 218.711089116467, 0, 0, 0, 2012-10-29
15, "uclabb"-"0", 5775, 203.040711462063, 33, 203.040711462063, 9, 1, 15.788622258155, 2012-12-04
16, "AgentF"-"0", 20711, 202.662341434391, 3, 202.662341434391, 1, 0, 0, 2012-09-18
17, "Maettu"-"0", 29432, 202.62638874142, 4, 202.62638874142, 1, 0, 0, 2012-09-07
18, "Tusky McMammoth"-"0", 21438, 200.041126370453, 10, 200.041126370453, 1, 0, 0, 2012-10-05
19, "C-K"-"0", 17719, 197.147695297465, 12, 204.489274650474, 1, 0, 0, 2012-11-29
20, "bartdogg42"-"0", 11454, 196.106686357666, 11, 196.106686357666, 1, 0, 0, 2012-08-27
21, "ghug"-"0", 37168, 189.900882604259, 31, 189.900882604259, 61, 3, 54.5505147472601, 2012-12-10
22, "gantz"-"0", 21124, 189.501472996574, 19, 189.501472996574, 0, 0, 0, 2012-11-20
23, "rdrivera2005"-"0", 16691, 187.839404948156, 57, 263.823296054411, 0, 0, 0, 2012-11-20
24, "Laoban"-"0", 10545, 181.788465860213, 31, 243.10813018885, 1, 0, 0, 2012-07-16
25, "Danaman"-"0", 15460, 181.360000501041, 15, 208.737032397496, 1, 0, 0, 2012-08-29
26, "basvanopheusden"-"0", 26517, 176.613879523518, 10, 197.354275523943, 2, 0, 0, 2012-09-11
27, "Per Olander"-"0", 28893, 174.25806840999, 14, 182.252372567793, 3, 0, 0, 2012-11-13
28, "Puma"-"0", 18119, 174.008997528793, 19, 231.50890084756, 3, 0, 0, 2012-08-24
29, "Octavious"-"0", 23277, 170.595186835883, 10, 180.270013034687, 4, 0, 0, 2012-09-12
30, "goldfinger0303"-"0", 28372, 170.117712709452, 26, 170.117712709452, 4, 0, 0, 2012-09-11
31, "krapowy96"-"0", 47707, 168.571428571429, 2, 168.571428571429, 60, 1, 34.2857142857143, 2012-12-02
32, "President Eden"-"0", 25958, 166.777490610242, 40, 237.498498466768, 4, 0, 0, 2012-11-20
33, "Wyludniacz"-"0", 45284, 164.395794880363, 2, 164.395794880363, 4, 0, 0, 2012-10-24
34, "fulhamish"-"0", 28562, 163.16923434635, 29, 182.894452618033, -2, 1, -9.88904450583942, 2012-12-23
35, "Ledhotpumpkins"-"0", 38963, 163.116983767518, 5, 163.116983767518, 3, 0, 0, 2012-11-30
36, "redhouse1938"-"0", 37223, 161.454122832686, 14, 161.454122832686, 3, 0, 0, 2012-11-15
37, "allanxo"-"0", 13627, 161.036956882882, 33, 180.936803030932, 3, 2, 0.187831576200637, 2012-12-23
38, "Your Humble Narrator"-"0", 38075, 159.204794472369, 5, 168.992427466963, 3, 1, -0.130922853624355, 2012-12-19
39, "Tru Ninja"-"0", 10675, 158.46852271852, 33, 180.843385866111, 3, 0, 0, 2012-09-11
40, "StackelbergFollower"-"0", 45751, 158.089487213102, 6, 158.089487213102, 8, 1, 5.54436508573451, 2012-12-07
41, "Alderian"-"0", 13677, 156.766806797112, 48, 179.678488197523, -12, 2, -19.5778564962417, 2012-12-26
42, "jmeyersd"-"0", 21355, 156.712735355558, 10, 166.210476892258, 2, 0, 0, 2012-08-13
43, "KnightGeneral"-"0", 18470, 155.288544573, 7, 176.459375456966, Re-Entry, Re-Entry, Re-Entry, 2012-12-04
44, "DrCJG"-"0", 23090, 154.947303968854, 2, 154.947303968854, 2, 0, 0, 2012-10-14
45, "BrianOfBoru"-"0", 28662, 154.010863039663, 11, 154.010863039663, 2, 0, 0, 2012-10-02
46, "EightfoldWay"-"0", 36909, 152.524423151571, 5, 152.524423151571, 3, 0, 0, 2012-09-07
47, "cspieker"-"0", 41816, 152.430302639691, 2, 152.430302639691, 3, 0, 0, 2012-11-26
48, "Imhotep"-"0", 42369, 151.151336721731, 8, 153.570871787235, 4, 0, 0, 2012-11-15
49, "dipplayer2004"-"0", 36056, 150.346044861836, 7, 150.346044861836, 6, 0, 0, 2012-09-11
50, "EmperorMaximus"-"0", 34898, 150.132683526902, 13, 178.278182262615, 6, 0, 0, 2012-08-02
51, "jmo1121109"-"0", 15658, 149.858118421144, 17, 149.858118421144, 7, 0, 0, 2012-08-27
52, "Lando Calrissian"-"0", 19131, 148.841833090858, 40, 193.645657916387, -9, 1, -9.02071715702166, 2012-12-04
53, "Manas"-"0", 36058, 148.346798508535, 5, 148.346798508535, 6, 0, 0, 2012-07-29
54, "gryncat"-"0", 4087, 147.218511940103, 15, 147.218511940103, 7, 0, 0, 2012-08-24
55, "Keaner"-"0", 38966, 146.442916843943, 2, 146.442916843943, 7, 0, 0, 2012-07-18
56, "KyleFC"-"0", 22676, 145.977410971235, 12, 164.207831441472, 7, 0, 0, 2012-11-18
57, "BananaFang"-"0", 19363, 145.855171847998, 3, 145.855171847998, 7, 0, 0, 2012-11-19
58, "bo_sox48"-"0", 38739, 144.834816485328, 33, 158.451188285517, 60, 4, 18.3673482504923, 2012-12-30
59, "AverageWhiteBoy"-"0", 31367, 144.461948300514, 15, 164.827097712224, -14, 3, -10.6141486043749, 2012-12-22
60, "Masf"-"0", 34789, 144.301923642492, 5, 144.301923642492, 11, 1, 3.95580040714876, 2012-12-20
61, "mcbigski"-"0", 36146, 143.407312472744, 8, 145.657815521276, 4, 1, -2.07836684743108, 2012-12-19
62, "Tetra0"-"0", 5141, 142.72875679868, 7, 151.378984483448, 4, 0, 0, 2012-10-04
63, "Magus"-"0", 43070, 142.643275426997, 4, 142.643275426997, 4, 0, 0, 2012-08-23
