Rank,Player,PlayerID,Overall Rating,Games Played,FvA Rating,GvI Rating,ChangeRank,ChangeGames,ChangeRating,Last Game Date
1,RoganJosh,54642,578.4530970018643,95,628.7975704645233,194.004390559741,1,4,33.86652825856936,2018-11-24
2,xorxes,42435,556.9790578390052,230,569.5347516140237,532.9802001171348,-1,0,0.0,2018-10-08
3,CptMike,79656,521.3553886537466,524,542.9117558682572,486.43407376623935,0,17,5.532340247782145,2018-11-29
4,cspieker,41816,518.8121010338252,229,531.8873695564314,497.07066616484053,0,2,17.953159853820523,2018-11-18
5,quarryman,44661,483.5484325286165,254,550.3391197270133,257.84197234093074,0,2,-0.4231053200606425,2018-11-15
6,MadMarx,5210,419.19869751855816,96,453.66755843630926,246.8543929298025,0,2,-23.096324709779253,2018-11-18
7,SplitDiplomat,36887,413.54592119495277,147,435.75618909199557,72.98848010696317,1,3,-0.15738046810440665,2018-11-08
8,Chupacabra,50823,408.53860302322755,629,410.9343604137353,109.548080687862,-1,21,-15.193697935776981,2018-11-28
9,genghiz,64274,401.5352371074547,84,439.9549474739442,191.7045112597044,0,0,0.0,2018-10-25
10,brkyzgn,68900,389.2721758571675,256,436.8765983707007,325.0717161370814,6,18,52.58865727781409,2018-11-21
11,breaca,62512,384.0055520899175,236,360.2345123410257,413.1587140461055,-1,4,0.9470149657572051,2018-11-27
12,Bob Al Hubob,55540,373.10335481159956,287,425.210539363332,269.4317688805486,1,14,23.054675072763814,2018-11-30
13,mhsmith0,75803,361.24700437016816,102,415.5458881123687,261.6990508428005,-1,1,9.106825146452024,2018-11-30
14,dipperjay,94938,348.2922076060713,102,377.6830560096074,316.50210627163426,6,8,19.244196428335442,2018-11-28
15,bozotheclown,11401,340.7018746370516,93,359.37190213388277,287.025545583662,-1,0,0.0,2018-10-12
16,captainmeme,41379,340.3022898607472,52,344.66783943719344,117.65926146198677,-1,0,0.0,2018-08-12
17,snowy801,82888,334.48510828871923,179,369.06274658558755,162.74950474760664,0,0,0.0,2018-07-04
18,Theoneandonly,99646,325.80863241620796,85,341.38101239623273,306.54805717775616,3,13,22.847744756036263,2018-11-25
19,badivan1,90932,324.8516439617264,135,338.5435275488673,294.53390173305723,-1,1,-9.588999695762652,2018-11-03
20,Nealkochhar,83727,315.0074054535667,1149,340.5083266404634,278.2990730444033,-1,59,-16.323982652643622,2018-11-30
21,Roadhog,80549,302.6724633016919,835,330.05995302896144,266.7121582304294,5,72,19.276620210690055,2018-11-30
22,swordsman3003,36106,298.36472527368227,106,313.3733346094273,263.657316184772,2,2,9.08393391078124,2018-11-18
