Rank,Player,PlayerID,Overall Rating,Games Played,FvA Rating,GvI Rating,ChangeRank,ChangeGames,ChangeRating,Last Game Date
1,xorxes,42435,413.5182586178903,80,455.0655881586473,336.358932327913,0,7,20.976156674830634,2017-05-27
2,superkeiko,8298,385.7290536545926,143,100.27170905644918,398.23083516983974,6,45,108.93015418128556,2017-05-13
3,CptMike,79656,370.0801324910687,184,401.6250480673627,299.7958469087996,0,37,57.42425617292878,2017-05-30
4,michaelf77,62430,339.90634662849897,235,394.49086520380183,304.7890339786537,1,71,47.65144774549793,2017-05-31
5,svkrIs,83933,334.0620971343022,197,358.41185168893645,198.51513011350465,-1,36,29.98149761676075,2017-05-31
6,Nealkochhar,83727,327.8580880557885,463,311.5446990614503,352.8184646591477,-4,130,7.285051478498133,2017-05-29
7,SplitDiplomat,36887,319.2364584515454,60,354.8593719528257,87.68752069322306,12,18,97.09276694616213,2017-05-29
8,snowy801,82888,319.19809414917233,102,377.14891887564585,108.4678224165413,772,76,255.39595423750342,2017-05-31
9,stranger,41240,311.74102657565567,110,342.66939757691523,130.0368469432559,1,39,41.03029896771375,2017-05-27
10,cspieker,41816,302.03982959262265,84,319.70902777934975,281.6522932233222,-4,9,19.483215070050676,2017-05-31
11,Djantani,83442,286.07385998958824,43,286.07385998958824,None,-2,1,9.468579646868363,2017-05-02
12,zultar,33599,284.7819484949026,31,316.12487606667924,154.18641694583314,2,9,40.787800630997936,2017-05-25
13,captainmeme,41379,277.05031534878043,23,284.2953632527256,117.65926146198677,13,10,75.0750717537671,2017-05-23
14,bozotheclown,11401,274.0329986179228,35,290.9715749526897,231.68655778100552,8,7,66.53367449536663,2017-05-29
15,Peregrine Falcon,51170,266.806875728033,43,277.8571324326005,159.06687285849966,-3,1,12.945637097503777,2017-05-23
16,goldfinger0303,28372,252.7934330896663,35,314.4460891670003,98.66179289633136,-5,11,-3.0796353956242513,2017-05-26
17,dagabs0,54191,252.55679093251487,20,259.74399045527883,116.0,30,10,94.15330560118107,2017-05-29
18,genghiz,64274,244.344557412224,20,244.34455741222402,None,-1,6,20.067780912897575,2017-05-29
19,Hellenic Riot,23172,234.10661409557716,28,243.60934823208,110.57107032103997,4,4,27.233702469031897,2017-05-31
20,swordsman3003,36106,231.44192577803665,27,249.19117907241068,205.62483007712893,46,21,92.00381052117007,2017-05-31
21,Balki Bartokomous,70552,230.00609645364105,52,230.00609645364105,None,-6,2,0.3166804139900705,2017-05-29
22,brkyzgn,68900,227.1320646454903,71,238.76201181315042,211.23780351635475,-9,10,-22.228189609010883,2017-05-27
23,IceKingCold,76324,225.10144978999904,48,240.01164733502833,207.48030723678264,16,12,61.570833830379996,2017-05-31
24,ghug,37168,211.94703157204972,67,210.90955737124725,214.38509594393562,-17,25,-70.28772226186916,2017-05-29
25,rdrivera2005,16691,209.15175086752026,25,209.15175086752026,None,18,9,48.73137980699843,2017-05-29
