Rank,Player,PlayerID,Overall Rating,Games Played,FvA Rating,GvI Rating,ChangeRank,ChangeGames,ChangeRating,Last Game Date
1,xorxes,42435,542.6343481161756,236,571.8848614029243,486.6611436785697,0,2,-16.116033621888164,2019-04-18
2,RoganJosh,54642,532.7267547125086,107,589.8807713672742,298.6674484120405,0,5,-4.57721139598857,2019-04-28
3,cspieker,41816,520.6491064047314,242,548.4467942808925,472.86206994346566,1,0,0.0,2019-02-02
4,CptMike,79656,502.5138450820068,555,564.3945015078924,405.39559263582544,-1,2,-18.341844251403813,2019-04-15
5,quarryman,44661,464.06081466779057,255,524.7749915965107,257.84197234093074,0,1,-19.487617860825935,2019-04-24
6,MadMarx,5210,451.43432186071175,111,471.0794690085632,387.2098023388894,0,2,9.020259775063494,2019-04-18
7,Bob Al Hubob,55540,433.2173579741811,345,462.8985395154223,369.8075610451655,1,18,17.461032033532945,2019-04-28
8,genghiz,64274,423.7173874045685,89,463.4038004293479,191.7045112597044,-1,1,3.384153873733112,2019-04-20
9,Theoneandonly,99646,421.25152923842376,183,433.5607466721501,393.3359825583658,1,24,25.21957975803582,2019-04-30
10,mhsmith0,75803,397.6507677281449,126,446.52358773965886,315.5028362194299,-1,0,0.0,2019-03-19
11,brkyzgn,68900,383.4583098096155,284,436.6354684784246,312.846017151033,1,1,6.0850227985296215,2019-04-20
12,SplitDiplomat,36887,376.41959181744164,152,395.516654792227,72.98848010696317,2,1,2.5543687084738167,2019-04-22
13,Nealkochhar,83727,369.01842786662064,1242,401.30187540046506,323.59636796435115,-2,2,-18.664592990316862,2019-04-27
14,breaca,62512,361.13636091934586,253,342.088726089599,383.9935227150421,-1,1,-13.772224817646588,2019-04-21
15,whaskell,41053,358.61027263150913,380,360.98587586007136,353.98797487670976,0,29,-1.5343336360754165,2019-04-29
16,dipperjay,94938,351.81155440292764,117,372.02730003040347,326.54187236858286,0,1,2.6068772300619116,2019-04-06
17,michaelf77,62430,326.21776642798704,520,315.1014096187266,342.2399332845268,2,11,6.915709935394659,2019-04-26
18,badivan1,90932,324.8516439617264,135,338.5435275488673,294.53390173305723,0,0,0.0,2018-11-03
19,90kicvesb,103248,315.83128352765834,57,310.7859129955148,326.76291968063606,12,14,57.38218876665792,2019-04-30
20,wokulski1,102787,304.628551321753,165,337.2853832153715,271.5734653806514,0,1,-6.344656322216451,2019-04-13
21,swordsman3003,36106,302.34084307783905,107,318.84581455221434,263.657316184772,0,0,0.0,2018-12-23
22,Chupacabra,50823,291.8490729693806,686,293.18755308892185,109.548080687862,1,0,0.0,2019-02-21
23,stranger,41240,275.7442651458021,166,291.2863897540737,130.0368469432559,2,0,0.0,2019-03-23
24,nguyenmt,98662,271.3122301655308,87,338.5248453062083,171.4534876708099,13,5,45.73968981675026,2019-04-28
25,muzzimo.l,94191,270.1120184928745,72,262.8896446390447,277.74709942406594,1,0,0.0,2018-12-17
26,dagabs0,54191,264.42470064819133,58,288.2866983407286,115.2872150698334,2,0,0.0,2018-11-08
27,SpaceDip,71674,262.075673384002,294,272.30362741981,178.33429971582393,-3,2,-23.213684892353797,2019-04-24
28,Puddle,5650,258.176382422171,94,229.46179255952256,296.9410787367465,-1,19,-8.457644538616591,2019-04-11
29,Maximus c23,70114,257.12307235357395,33,280.74863894762177,124.8198994269061,3,1,7.735574131870152,2019-04-18
30,mokkacreme,92870,249.02803172690793,101,303.3726817672663,169.49927557028593,3,0,0.0,2019-03-17
31,VillageIdiot,44663,245.6172356150985,26,266.7201393982716,129.5512648076463,4,0,0.0,2019-02-02
32,Roadhog,80549,227.59034333831514,1072,230.97597777566682,223.0341832092751,2,44,-18.410914480510712,2019-04-30
33,OlekMarek,82928,227.17159226798168,17,236.11981678473055,84.0,3,0,0.0,2018-11-21
