Rank,Player,PlayerID,Overall Rating,Games Played,FvA Rating,GvI Rating,ChangeRank,ChangeGames,ChangeRating,Last Game Date
1,xorxes,42435,558.7503817380638,234,571.8848614029243,532.9802001171348,0,0,0.0,2019-01-06
2,RoganJosh,54642,537.3039661084972,102,589.8807713672742,254.70363784257106,0,5,-7.683607435242379,2019-03-28
3,CptMike,79656,520.8556893334106,553,564.3945015078924,451.8853279915914,0,6,-11.753682519282393,2019-03-24
4,cspieker,41816,520.6491064047314,242,548.4467942808925,472.86206994346566,0,0,0.0,2019-02-02
5,quarryman,44661,483.5484325286165,254,550.3391197270133,257.84197234093074,0,0,0.0,2018-11-15
6,MadMarx,5210,442.41406208564825,109,471.0794690085632,340.89074590032425,0,1,4.098519760115039,2019-03-19
7,genghiz,64274,420.3332335308354,88,459.96221205783144,191.7045112597044,1,0,0.0,2018-12-18
8,Bob Al Hubob,55540,415.75632594064814,327,457.788494457812,324.34656139846635,1,6,14.262863799097715,2019-03-11
9,mhsmith0,75803,397.6507677281449,126,446.52358773965886,315.5028362194299,-2,2,-24.967205814411443,2019-03-19
10,Theoneandonly,99646,396.03194948038794,159,424.1882028304865,338.0950435484544,5,13,46.8971924174852,2019-04-01
11,Nealkochhar,83727,387.6830208569375,1240,421.78317426296076,339.67795052806974,2,1,9.422365614816101,2019-03-24
12,brkyzgn,68900,377.3732870110859,283,426.269727526157,312.846017151033,0,6,-0.9754621734003308,2019-03-11
13,breaca,62512,374.90858573699245,252,367.2825437481187,383.9935227150421,-2,2,-11.830576076674731,2019-03-03
14,SplitDiplomat,36887,373.8652231089678,151,392.93487583444704,72.98848010696317,-4,1,-21.955657174048724,2019-03-17
15,whaskell,41053,360.14460626758455,351,369.24108235380845,343.28284571751107,-1,32,-5.556140945964387,2019-03-31
16,dipperjay,94938,349.20467717286573,116,367.61820607634553,326.54187236858286,2,2,9.253707388513078,2019-03-24
17,bozotheclown,11401,340.7018746370516,93,359.37190213388277,287.025545583662,0,0,0.0,2018-10-12
18,badivan1,90932,324.8516439617264,135,338.5435275488673,294.53390173305723,1,0,0.0,2018-11-03
19,michaelf77,62430,319.3020564925924,509,319.05363233324914,319.65291146645166,4,22,31.993613877115763,2019-03-30
20,wokulski1,102787,310.97320764396943,164,337.2853832153715,284.0113487251254,-4,38,-30.152470685820106,2019-03-28
21,swordsman3003,36106,302.34084307783905,107,318.84581455221434,263.657316184772,-1,0,0.0,2018-12-23
22,CCR,85914,292.4963290122742,66,357.69079174251135,88.76363298028305,-1,0,0.0,2018-10-30
23,Chupacabra,50823,291.8490729693806,686,293.18755308892185,109.548080687862,-1,0,0.0,2019-02-21
24,SpaceDip,71674,285.2893582763558,292,298.4530577914982,178.33429971582393,0,0,0.0,2019-02-05
25,stranger,41240,275.7442651458021,166,291.2863897540737,130.0368469432559,21,12,75.99431344532474,2019-03-23
26,muzzimo.l,94191,270.1120184928745,72,262.8896446390447,277.74709942406594,0,0,0.0,2018-12-17
27,Puddle,5650,266.6340269607876,75,270.4131534682491,261.5558257163862,161,57,150.85732080040648,2019-03-30
28,dagabs0,54191,264.42470064819133,58,288.2866983407286,115.2872150698334,-1,0,0.0,2018-11-08
29,Ezio,81514,259.84618870387374,179,256.8627017041197,263.79834031393756,-1,0,0.0,2018-10-22
30,FM Roark,56533,259.3696272659959,47,252.99915944039347,267.2568731453132,-1,0,0.0,2018-10-29
31,90kicvesb,103248,258.4490947610004,43,253.74936770735712,268.184243657833,21,23,72.15365062339532,2019-03-31
32,Maximus c23,70114,249.3874982217038,32,272.45557207259225,124.8198994269061,19,4,60.107374517645354,2019-03-26
33,mokkacreme,92870,249.02803172690793,101,303.3726817672663,169.49927557028593,-1,2,5.757943540102872,2019-03-17
34,Roadhog,80549,246.00125781882585,1028,261.37302495477724,225.1295006067084,-9,26,-28.341201497038384,2019-03-29
35,VillageIdiot,44663,245.6172356150985,26,266.7201393982716,129.5512648076463,-4,0,0.0,2019-02-02
36,OlekMarek,82928,227.17159226798168,17,236.11981678473055,84.0,-3,0,0.0,2018-11-21
37,nguyenmt,98662,225.57254034878056,82,277.849220043366,151.7701690152482,10,3,26.484510105849836,2019-03-17
38,rdrivera2005,16691,221.98262291797326,75,228.62839039716553,202.39509771614328,-4,0,0.0,2018-12-28
39,IceKingCold,76324,218.5336814956728,71,188.22877006528114,253.43024617309348,-4,6,-2.972394460004324,2019-03-31
40,BananaFang,19363,217.988868736905,23,253.66461655990594,136.44430228433148,-3,0,0.0,2019-01-17
41,!,75336,217.47102555136235,43,261.20437485285214,116.5479117786936,-3,0,0.0,2018-12-16
42,Foxcastle,92993,216.02494950294425,125,226.034910838003,156.52129045565056,-3,2,-1.1316975747474771,2019-03-14
43,Yoyoyozo,65915,210.63906771918207,72,223.44665371422892,39.01741538555451,-3,0,0.0,2019-01-23
44,GEN.NEDROW,94936,210.59771358716176,17,213.81432437869762,206.97902644668395,-3,0,0.0,2019-02-04
45,Garagenpunk,76340,209.34209035287702,65,230.26520883771235,171.1346565979604,-3,0,0.0,2018-12-24
46,FerretMan,96900,209.23066012073235,33,217.74656430559804,77.23414525531423,-3,0,0.0,2018-12-24
47,MarcosAzevedo,83236,201.57474343767814,28,116.62107993605673,256.54476099755084,-3,0,0.0,2019-01-11
48,The world is just one big pota,98801,191.95528598835412,21,206.81785689515092,144.3950590866044,1,0,0.0,2018-10-07
49,peaceinourtime,53717,191.0733169465295,512,190.6059745181514,191.4544827569088,1,0,0.0,2019-01-18
50,Javatiger,86168,183.33371915430646,46,123.65867392270688,221.69624823176332,3,0,0.0,2018-12-06
51,Power Behind The Throne,100451,181.8772079839365,32,194.5454798727242,157.69232528716,3,0,0.0,2019-02-26
52,czechveck,12871,178.72667793000718,47,178.12002007681366,179.35971221160045,18,4,25.44939751173692,2019-03-23
53,carlos.h,93753,175.42850053016096,25,136.43402540877602,211.42340064220866,3,0,0.0,2018-12-14
54,JPlants,95704,171.93645901592535,15,185.2605756859759,145.2882256758242,3,0,0.0,2019-02-17
55,Rhinos,58143,170.63867271465116,12,204.9931696977766,136.2841757315257,4,1,4.516669519305225,2019-03-08
56,Statistician,104550,165.85838632112038,16,194.50365785553046,129.02875149116454,35,10,34.598331667162455,2019-03-16
57,KalelChase,30452,160.58956836476167,20,178.1501156068846,127.97712348653337,12,3,6.562301506173526,2019-03-20
58,Hydra07,102092,160.13336450927457,9,169.6500350729339,84.0,4,0,0.0,2018-12-04
59,Wadatumi,83311,159.48819199649412,59,146.77528112055757,179.3866611936122,4,0,0.0,2018-10-28
60,moses,21790,159.38902467069582,9,165.74966186132772,151.43822818240594,4,0,0.0,2019-02-23
61,Obscurity,13217,156.806108699002,19,190.89697950829265,61.351670432988136,21,1,14.98035846120382,2019-03-23
62,Josafina,93569,156.47656264676195,23,161.03281280355836,134.834374401979,3,0,0.0,2018-11-18
63,Vavi&scaron;ko,95834,155.34587961929324,10,155.34587961929324,None,3,0,0.0,2019-02-23
64,i7evil,63529,154.86613052048943,13,181.68149869816818,111.96154143620342,3,0,0.0,2019-02-24
65,Wmoore,76891,154.45963706983787,11,173.67288975202405,68.0,3,0,0.0,2018-10-28
66,New England Fire Squad,96423,154.17458593635374,85,169.3716573900309,40.19655003377494,-18,12,-43.0029127080133,2019-03-29
67,Your Humble Narrator,38075,153.26840721502148,22,154.7491751346821,149.31969276259312,4,0,0.0,2019-02-22
68,DaButterMan,100010,151.57071242059087,22,111.15715665954613,191.98426818163557,4,0,0.0,2018-11-30
69,MakTub,51868,150.19677977194698,30,86.2835591496239,182.15339008310852,5,0,0.0,2018-09-30
70,DollarMenuDino,101952,149.7821627194111,15,173.14339498237098,103.0596981934913,6,0,0.0,2019-02-06
71,Longneck,103175,149.17601892657416,17,210.3658480016785,61.76197739071085,2,2,-1.6610860806541154,2019-03-10
72,limited,104474,149.03704764924603,29,165.18489387394382,106.6489513094144,115,4,33.090660508948204,2019-03-22
73,Eric1984,100949,148.91234902588036,9,149.37738127334552,148.54032322790823,4,0,0.0,2018-11-06
74,et,81835,148.62464349339965,29,115.18341555473958,155.5915659806205,7,6,6.569783430604787,2019-03-16
75,Claesar,74492,148.39549692688863,16,148.39549692688863,None,New Entry,New Entry,New Entry,2019-03-07
76,Bonaparte23,46942,147.30926380954512,8,152.36978741725295,142.24874020183728,2,0,0.0,2018-10-06
77,Ayreon,21834,144.86559844530046,11,144.86559844530046,None,2,0,0.0,2018-12-01
78,Interdigitated,102575,143.0486096238447,5,153.8107620298059,100.0,2,0,0.0,2019-01-09
79,Willem212,84313,138.37086524615128,4,145.8278203282017,116.0,4,0,0.0,2019-02-23
80,Fluffy Freddo,100412,137.03470328421804,5,142.29337910527255,116.0,4,0,0.0,2018-12-12
81,UndergroundOli,105358,136.42184566917757,9,142.7402502867034,128.5238398972703,30,4,9.636860672525046,2019-03-20
82,Chaqa,30476,134.71984436820298,21,135.98313924003165,127.1400751372309,New Entry,New Entry,New Entry,2019-03-21
83,Sigmania,103434,134.64350656187625,10,110.8701173735034,170.30359034443555,2,0,0.0,2019-01-23
84,bakay_ilya,86972,133.85862338797347,8,140.21764449613354,89.345475630853,12,2,3.6792060087952905,2019-03-28
85,Spartan001,69981,132.62389079948522,11,135.50424556413392,131.54375776274196,2,0,0.0,2018-12-09
86,X3rxes,84875,132.04282682994247,9,140.0642402449137,116.0,2,1,-0.2000007023459034,2019-03-28
87,Noah Beloff,105625,132.0,2,None,132.0,New Entry,New Entry,New Entry,2019-03-05
88,TamaraSlayer,62581,131.91676900487644,6,131.91676900487644,None,1,0,0.0,2019-02-13
89,SMoses0413,103928,131.263693206478,2,131.263693206478,None,1,0,0.0,2019-02-08
90,dab_goldstein,105454,131.263693206478,2,131.263693206478,None,New Entry,New Entry,New Entry,2019-03-09
91,Anno1585,67944,131.00525567448804,28,132.78096626466424,83.06106973973026,1,0,0.0,2018-11-28
92,Hellenic Riot,23172,130.63072088684712,61,135.46810826586707,115.79606625785257,1,0,0.0,2018-10-13
93,therhat,26320,130.53049847102452,2,130.53049847102452,None,1,0,0.0,2018-12-22
94,rannjohnson,42270,130.4847005549191,22,142.44002082484752,98.60384650177669,1,0,0.0,2019-02-13
95,iramusa,82550,129.73861468997256,6,100.30071754972722,144.45756326009524,2,0,0.0,2019-01-21
96,chiselmaster,91940,129.28154447071185,41,136.49045182918093,120.07016284600131,2,0,0.0,2018-11-12
97,robodirge,98735,129.2497136665406,3,None,129.2497136665406,2,0,0.0,2018-11-03
98,Pudge,73366,129.1297151281839,7,119.04062938002082,136.69652943930623,2,0,0.0,2018-12-04
99,he_____he,104385,128.92641366630903,4,128.92641366630903,None,208,3,29.15636428380148,2019-03-19
100,Quexut,76395,128.80942896074794,3,128.80942896074794,None,1,0,0.0,2018-11-19
101,Calmar,94115,128.63668196449058,27,134.2012694443766,104.152497052992,1,0,0.0,2019-01-28
102,jengamaster,63144,128.61700401367472,10,107.86112020486418,159.75082972689046,1,0,0.0,2019-01-07
103,Yaniv,7728,128.21339529590625,11,133.57448671943246,113.91715149983641,1,0,0.0,2019-02-23
104,Tanteno,89708,128.0938360432042,10,130.4663343141223,122.55800674439527,1,0,0.0,2018-12-15
105,worcej,93680,128.05970707927344,7,128.05970707927344,None,1,0,0.0,2018-11-13
106,nagrotius,85884,127.9547186812723,6,130.53049847102452,126.66682878639618,1,0,0.0,2018-10-25
107,Kench,85045,127.6778464776784,15,142.6056664765837,105.2861164793204,1,0,0.0,2018-10-24
108,RaG,81021,127.32207647906071,4,131.3533188991646,115.228349218749,1,0,0.0,2018-11-05
109,Leopold Bloom,98091,126.95361055885967,6,70.66982850639525,155.09550158509188,1,2,-0.28334305848953534,2019-03-14
110,buttpounder420,102860,126.73097920340308,3,132.09646880510462,116.0,2,0,0.0,2018-11-16
111,Xtreme_Boi,95775,126.64325335378733,3,131.263693206478,117.40237364840603,New Entry,New Entry,New Entry,2019-03-23
112,slink1385,68511,125.85589614879501,64,110.13404117712062,138.08400557120842,New Entry,New Entry,New Entry,2019-03-30
113,Halokid1,105857,125.68699898068301,3,116.0,130.53049847102452,New Entry,New Entry,New Entry,2019-03-14
114,Will.cowden1,77882,125.68699898068301,3,130.53049847102452,116.0,0,0,0.0,2018-11-17
115,ReidosMinimeus,105796,125.1498977977628,5,140.93682864362103,101.46950152897548,New Entry,New Entry,New Entry,2019-03-21
116,Iman8989,99077,125.0750050364158,11,123.69974099862418,131.263693206478,-1,0,0.0,2018-11-05
117,raspears,92598,124.8120217005281,4,101.43587287827629,132.60407130794536,-1,0,0.0,2018-10-22
118,DakkaDok,86034,124.36313313453766,5,124.36313313453765,None,-1,0,0.0,2018-10-12
119,osric_athanasius,103300,123.39462821936799,3,118.48169913538987,125.85109276135705,0,0,0.0,2018-12-27
120,twinsnation,46705,123.27459691674106,60,124.7546860171795,121.46559912731632,73,16,7.826090880429547,2019-04-01
121,TheGhostmaker,2188,122.4749849834527,3,125.23929095983434,116.94637303068941,-1,0,0.0,2019-02-13
122,SteelNeptune,81242,122.37756562202848,1,None,122.37756562202848,-1,0,0.0,2018-12-04
123,rocketboy,103577,122.18447434907402,19,120.40890348061362,124.62588429320706,-1,0,0.0,2019-01-13
124,sj880226,75171,121.68639487002403,1,121.68639487002403,None,-1,0,0.0,2018-12-19
125,MThor,98222,121.26006141334973,61,97.52563289751009,151.14786028514777,-1,0,0.0,2019-02-21
126,Caarnus,104695,120.92084859438656,11,119.4554408963392,122.6793378320434,180,8,21.111395731231397,2019-03-29
127,WalrusGangstaBoss,103273,120.3563979670699,1,120.3563979670699,None,-2,0,0.0,2018-12-13
128,Heffomite,13528,119.99386385773695,2,116.61278148034489,123.374946235129,-2,0,0.0,2018-10-04
129,KOM?AD USHA?KA,83159,119.86214166995279,11,119.10814560794248,121.87279783531369,-2,0,0.0,2018-10-19
130,AshenShugar,80015,119.33895254961764,3,119.33895254961763,None,New Entry,New Entry,New Entry,2019-03-26
131,Smokey Gem,71301,119.26551369791694,15,120.66304990332681,113.67536887627749,-3,0,0.0,2018-11-25
132,joshaj8,94730,119.26047956857637,5,130.53049847102452,111.74713363361094,-3,0,0.0,2018-12-14
133,Pluglife,80600,119.1216333964041,4,119.87200639704508,118.37126039576313,-3,0,0.0,2019-01-19
134,dyedinthewool,55953,118.9314693420468,88,118.29445500676482,120.16303039025867,-16,2,-4.662331537858151,2019-03-22
135,mekriff,106195,117.72574782124778,1,None,117.72574782124778,New Entry,New Entry,New Entry,2019-03-28
136,Omegaman,103508,117.72288340829458,1,117.72288340829458,None,New Entry,New Entry,New Entry,2019-03-15
137,Mr. Green,51043,117.42678327240054,3,129.86855335955144,92.54324309809873,-4,0,0.0,2019-01-18
