Rank,Player,PlayerID,Overall Rating,Games Played,FvA Rating,GvI Rating,ChangeRank,ChangeGames,ChangeRating,Last Game Date
1,CptMike,79656,490.52379839836357,471,493.34718300326165,485.7914207935627,0,16,-8.03474543021889,2018-06-25
2,xorxes,42435,481.75284079352934,201,497.6271165266831,447.77196930224704,0,0,0.0,2018-05-19
3,cspieker,41816,437.6098482238285,178,464.58663628161065,383.1990384123696,0,7,-11.895257313582363,2018-06-30
4,quarryman,44661,435.9729070133442,241,487.8147136160334,256.4466508151426,2,8,19.15020567747206,2018-06-27
5,MadMarx,5210,412.33024705219725,72,442.217637619704,227.02842553365508,0,4,-5.330412775756997,2018-06-30
6,Nealkochhar,83727,384.65194369929833,981,378.56967890033525,394.10796475393624,1,25,-21.141856214132474,2018-07-01
7,genghiz,64274,380.72667592509373,66,400.5010307310685,182.98312786534615,4,5,16.88827350061308,2018-06-30
8,badivan1,90932,378.1950784521111,105,433.9665948650228,232.03524233551477,4,15,35.59953199402145,2018-06-30
9,SplitDiplomat,36887,373.03371650990283,139,393.8060790301064,72.98848010696317,1,1,2.9838687503795995,2018-06-17
10,Peregrine Falcon,51170,372.70633060734264,79,384.10043502061427,159.06687285849966,-1,0,0.0,2018-05-02
11,RoganJosh,54642,367.3944242547996,58,399.04112765438657,195.09570574593693,-3,13,-17.682438220500956,2018-06-29
12,mhsmith0,75803,364.83955975026896,82,402.2673272514806,292.657436712218,2,12,28.741741209375675,2018-06-28
13,michaelf77,62430,347.96033811966123,405,399.30763850584015,288.692443524976,4,10,30.957785160617902,2018-06-30
14,brkyzgn,68900,347.71589160323856,207,426.5918494950337,247.17071451040087,-1,6,6.3351390563776135,2018-06-18
15,svkrIs,83933,334.83092076309396,270,349.304777526089,266.15708973867027,4,5,22.680553109796676,2018-06-29
16,captainmeme,41379,321.8162341782152,51,325.8993736325398,117.65926146198677,0,0,0.0,2018-01-18
17,snowy801,82888,317.5173655949973,176,349.3189808376118,162.74950474760664,-2,1,-12.592429055957894,2018-06-03
18,ryanrogers,39770,312.2859834351659,127,323.9820180414062,158.93797415334862,0,0,0.0,2018-04-30
19,dipperjay,94938,306.87062653931184,73,366.122877266989,242.53961146354803,1,0,0.0,2018-05-07
20,bozotheclown,11401,302.51492848598014,71,305.07097467326395,295.51943365762435,2,2,-0.5322749939798541,2018-06-28
21,CCR,85914,294.19793376796673,57,374.3674170021847,88.76363298028305,4,3,3.6713719268206546,2018-06-28
22,Ezio,81514,290.9549968961144,163,258.64318760959344,330.79147409867454,2,2,-2.143499758639223,2018-06-28
23,Roadhog,80549,288.0578727312232,570,293.2049359435611,280.87793581317186,13,33,42.77458247787649,2018-06-28
24,swordsman3003,36106,285.6881631153665,87,296.50145365333833,261.65862858654015,-3,8,-19.326391787360023,2018-06-25
25,breaca,62512,285.63095778416044,163,286.06104421718715,284.96566783307236,2,4,-2.9766686537024043,2018-06-30
26,SpaceDip,71674,282.0572586896144,238,293.00856480073617,174.53534414405544,3,19,6.494992762842685,2018-06-29
27,_______,92554,278.3909918755831,26,298.2116142409339,126.43288707456003,-4,2,-21.28892665924559,2018-06-30
28,goldfinger0303,28372,271.34764057858195,74,332.4972458365526,81.10442422045097,6,1,18.61375052348609,2018-06-30
29,Lando Calrissian,19131,251.97439106277233,110,259.26673356860834,98.83519844021684,4,1,-1.6996584394690615,2018-06-24
30,!,75336,244.63076042674655,39,281.13857052980757,151.70178925531852,7,0,0.0,2018-03-28
31,FM Roark,56533,242.7251097967294,42,218.19334644814563,267.2568731453132,9,11,19.634480720081854,2018-06-29
32,muzzimo.l,94191,242.27088973759973,49,230.21317061616432,252.9373335757926,6,0,0.0,2018-01-03
33,teacher2,97050,237.20972677615342,120,253.51472152355316,194.2238315330087,-3,8,-37.157827582321005,2018-06-30
34,stranger,41240,234.51439090895354,140,247.99536432388228,130.0368469432559,5,0,0.0,2018-02-11
35,raiku770,75142,226.33730665046437,55,171.49961746158903,262.8957661097146,0,5,-19.177940780125425,2018-06-24
36,flash2015,75587,222.68532672149513,10,222.68532672149513,None,5,0,0.0,2018-01-09
37,Yoyoyozo,65915,220.08556373390996,70,234.01388283762964,39.01741538555451,5,0,0.0,2018-02-03
38,bo_sox48,38739,219.6493101245526,41,219.64931012455264,None,5,0,0.0,2018-05-14
39,KangtheConquerer,72696,219.61216821678008,216,226.2956243941804,210.4315965445269,5,0,0.0,2018-03-22
40,Toljok,85024,217.46787694868857,54,212.09703708171267,224.18142678240847,5,0,0.0,2018-01-27
41,peaceinourtime,53717,214.22795406357423,419,264.0321897291705,173.30186475575815,6,0,0.0,2018-05-25
42,vixol,76603,206.74122014898285,8,206.74122014898285,None,9,1,11.607597138910478,2018-06-14
43,glo2018,79356,202.77177978189866,45,206.8613461691998,170.05524868348934,5,0,0.0,2018-05-16
44,Bob Al Hubob,55540,202.41793113164363,209,202.65658718643604,202.01711134731278,9,24,8.05436144842858,2018-06-30
45,mokkacreme,92870,197.88964281530767,59,242.16143017090718,137.68001201169236,4,0,0.0,2018-05-17
46,nguyenmt,98662,196.49747928299072,59,235.13269765578696,126.58613175126419,35,18,41.43070226129467,2018-06-30
47,Foxcastle,92993,194.8622436966486,69,205.38004032963963,153.5423283527553,3,2,-2.7413533522089892,2018-06-09
48,ghug,37168,192.67447564051284,118,201.88443734318759,167.92270356457448,6,0,0.0,2018-04-07
49,AviF,42014,192.28159354347994,12,192.28159354347994,None,6,0,0.0,2018-04-05
50,Fawaaz10,79377,190.33647995866622,19,196.86466687435953,184.46111173454224,6,0,0.0,2018-05-19
51,GEN.NEDROW,94936,187.72158658095853,13,191.75937983489172,183.01082778470314,7,1,4.500239654952139,2018-06-13
52,FerretMan,96900,187.46829265689436,28,195.9478424570159,77.23414525531423,11,1,12.33872114621343,2018-06-27
53,BananaFang,19363,185.48327435549422,19,214.0893413970058,136.44430228433148,-1,1,-9.276758375577458,2018-06-29
54,The world is just one big pota,98801,183.80108455084,20,196.93642637225184,144.3950590866044,22,3,24.4602457427942,2018-06-14
55,too tall jones,52308,177.19927743650553,43,188.79622135956922,166.1294673281265,5,0,0.0,2018-05-01
56,00matthew2000,65104,176.3042999332008,17,160.63333644304166,198.69139063342814,5,0,0.0,2018-05-09
57,yassem,41088,176.09236751150107,70,141.80283216004466,224.570676111836,5,0,0.0,2018-03-25
58,dagabs0,54191,174.72981914122977,41,182.7851136288509,100.21834513073419,6,0,0.0,2018-05-21
59,Garagenpunk,76340,168.89595384041615,44,163.03325172118537,180.23051127092907,16,7,9.533274512805264,2018-06-28
60,Rhinos,58143,167.1060683627326,9,196.5734331452586,130.2718623845751,8,0,0.0,2018-05-02
61,rdrivera2005,16691,166.8289216774104,56,176.0256431966322,111.64859256207971,8,0,0.0,2018-05-16
62,Drikus,13103,166.0523245215633,34,189.62117186703028,122.84277105487381,3,2,-7.633944329852653,2018-06-26
63,AlexNesta,19901,163.1158838132346,22,170.88735838954193,113.8965448299549,8,0,0.0,2018-05-02
64,JPlants,95704,162.81627342324538,14,172.55407772736828,145.2882256758242,8,0,0.0,2018-05-03
65,tinokek1,100130,162.16610959764822,4,None,162.16610959764822,New Entry,New Entry,New Entry,2018-06-29
66,coachmc19,69070,160.19230642944453,8,175.74916779714871,134.26420414993754,7,0,0.0,2018-01-27
67,ericthefin1,98189,159.9869674357205,16,163.53643474693283,152.17813935105335,7,0,0.0,2018-05-29
68,mcbride,86840,159.54833750660094,7,172.88467891040267,126.2074839970966,101,4,36.68342304753918,2018-06-24
69,MaxVax,34476,159.46809243482062,24,119.41269497454715,193.36112105505202,37,2,17.9819908108839,2018-06-26
70,best_diplomatt,97923,157.90242998339505,10,162.55825553710562,116.0,7,0,0.0,2018-05-10
71,Tantrum,72322,157.04106076154466,15,186.48595882046666,112.87371367316166,7,0,0.0,2018-04-22
72,Twinky,90988,155.69321005068733,25,134.66259224598363,187.23913675774287,29,2,12.979804121331739,2018-06-30
73,Maximus c23,70114,155.0756668286828,5,155.0756668286828,None,7,0,0.0,2018-05-27
74,HarryPatrick,68521,154.37131910594425,29,168.8107319138818,130.74318905659197,16,2,5.625388924231004,2018-06-15
75,jwoelmer2,94380,154.01323679110243,39,150.22967627672622,158.42739072454134,8,0,0.0,2018-05-23
76,banshee_17,91762,153.38569897821333,32,164.1204188626394,129.76931523247598,8,0,0.0,2018-02-28
77,KeyboardFire,74924,153.0479693834127,6,160.45756326009524,116.0,New Entry,New Entry,New Entry,2018-06-22
78,Calmar,94115,152.74863337916273,17,172.2565293709382,61.71178541754375,7,0,0.0,2018-05-07
79,em01,98497,150.56339737361162,5,166.50538628771397,86.79544171720218,10,0,0.0,2018-05-19
80,Hellenic Riot,23172,150.00343574795983,52,154.49579786586224,128.53992785131487,-1,4,-5.306003016158371,2018-06-28
81,jrm115,98713,149.92602196689495,21,126.0852512718929,197.60756335689908,16,3,6.252212038646462,2018-06-12
82,Tanteno,89708,148.72014147791995,5,164.80308792327162,84.38835569651329,New Entry,New Entry,New Entry,2018-06-21
83,King John,87239,147.6031425702418,16,154.58564625320204,132.2416344677293,4,2,-4.883225898235338,2018-06-25
84,NoFog,38917,147.41655502102552,15,153.91364141738234,105.18549344470618,7,0,0.0,2018-01-07
85,Arcees,96907,147.01853414384993,3,None,147.01853414384993,7,0,0.0,2018-03-04
86,peterlund,76604,146.71596059668548,18,88.45451446548479,204.97740672788612,7,0,0.0,2018-05-13
87,ricardogpxavier,95535,145.4992696069486,8,155.28164987597904,129.19530249189785,9,0,0.0,2018-04-02
88,Chupacabra,50823,145.24958630536372,441,145.65900724134426,109.548080687862,-60,30,-132.54186186376933,2018-06-30
89,MThor,98222,144.81843168394934,33,165.32341136370152,113.2723090997152,29,10,9.409885070381279,2018-06-19
90,PatCleburne,87248,143.44090649865248,19,143.7243718364076,141.9290913639586,18,2,3.9473413266075283,2018-06-15
91,GBBIKES,93437,143.33647880487456,12,145.75103592455386,131.263693206478,8,0,0.0,2018-04-07
92,chairman meow,81541,143.31202821651317,9,111.80310303843397,159.06649080555277,8,0,0.0,2018-03-05
93,TrPrado,61599,142.19525831862958,23,150.29049070200512,88.22704242945937,67,1,17.78822568192092,2018-06-30
94,Miguel1612,67676,142.04971793569067,12,142.04971793569067,None,10,0,0.0,2018-04-22
95,JohnWill,96232,141.86308041825623,7,146.4064440273579,130.50467139550204,10,0,0.0,2018-05-09
96,czechveck,12871,141.53769264231312,32,127.20400763858606,157.78253564653707,26,1,7.443309813938811,2018-06-23
97,Yaniv,7728,141.1910025373974,9,149.31095189984427,112.77117976883338,New Entry,New Entry,New Entry,2018-06-27
98,YanksFan47,40684,141.12420040992387,35,182.8565094549107,36.79342779745685,38,1,11.340308536867923,2018-06-25
99,Javatiger,86168,140.75756564209735,33,110.04015546029356,173.3948139602639,8,0,0.0,2018-05-03
100,et,81835,138.97621493955683,16,83.86421858617383,142.65034802978235,10,0,0.0,2018-04-01
101,Nusam,85365,138.51185293938696,4,138.51185293938696,None,10,0,0.0,2018-04-25
102,Franz Ferdinand III,72077,138.37086524615128,4,145.8278203282017,116.0,New Entry,New Entry,New Entry,2018-06-07
103,Ruisdael,29626,138.17923017130528,6,145.76338838990418,130.59507195270638,9,0,0.0,2018-03-14
104,MinuTeineKasutaja,21225,137.88045494363433,11,153.66933973555916,110.24990655776588,9,0,0.0,2018-03-11
105,NoRed,67789,137.71282149924318,12,130.90224688889157,147.2476259537354,10,0,0.0,2018-03-17
106,Wazdakka,95785,137.57613511829655,2,137.57613511829655,None,10,0,0.0,2018-04-01
