Rank,Player,PlayerID,Overall Rating,Games Played,FvA Rating,GvI Rating,ChangeRank,ChangeGames,ChangeRating,Last Game Date
1,xorxes,42435,538.7188587205643,238,571.8848614029243,476.78234768724116,0,2,-3.915489395611303,2019-05-11
2,RoganJosh,54642,523.9896842379374,112,589.8807713672742,306.0422421947462,0,5,-8.737070474571283,2019-05-16
3,cspieker,41816,520.6491064047314,242,548.4467942808925,472.86206994346566,0,0,0.0,2019-02-02
4,CptMike,79656,506.03841430796524,561,561.5073741933307,419.4156550349286,0,6,3.5245692259584303,2019-05-20
5,quarryman,44661,478.6246583662629,256,543.2983744746936,257.84197234093074,0,1,14.56384369847234,2019-05-20
6,MadMarx,5210,452.74544795552197,113,471.0794690085632,397.08859833021796,0,2,1.31112609481022,2019-05-11
7,genghiz,64274,423.7173874045685,89,463.4038004293479,191.7045112597044,1,0,0.0,2019-04-20
8,Bob Al Hubob,55540,423.081630959937,361,458.54309247862216,343.21347438632165,-1,16,-10.135727014244083,2019-05-30
9,Theoneandonly,99646,419.3678783560198,200,429.88468704508364,394.82865808153764,0,17,-1.8836508824039697,2019-05-21
10,mhsmith0,75803,397.6507677281449,126,446.52358773965886,315.5028362194299,0,0,0.0,2019-03-19
11,brkyzgn,68900,393.33475207765855,285,453.57785429267886,312.846017151033,0,1,9.876442268043036,2019-05-16
12,SplitDiplomat,36887,376.41959181744164,152,395.516654792227,72.98848010696317,0,0,0.0,2019-04-22
13,whaskell,41053,364.10485182406575,392,379.8094551266697,332.4540359372793,2,12,5.494579192556614,2019-05-15
14,breaca,62512,361.13636091934586,253,342.088726089599,383.9935227150421,0,0,0.0,2019-04-21
15,Nealkochhar,83727,356.3079378205221,1247,370.2003726959709,336.75661537997735,-2,5,-12.710490046098528,2019-05-07
16,dipperjay,94938,351.81155440292764,117,372.02730003040347,326.54187236858286,0,0,0.0,2019-04-06
17,michaelf77,62430,343.04564934082117,522,343.60104584564544,342.2399332845268,0,2,16.827882912834127,2019-05-21
18,Roadhog,80549,322.17350523477364,1118,338.78194474910094,299.6084523925231,14,46,94.5831618964585,2019-05-31
19,90kicvesb,103248,319.4270771883952,71,306.46864876796906,346.47075389189314,0,14,3.595793660736831,2019-05-27
20,wokulski1,102787,304.628551321753,165,337.2853832153715,271.5734653806514,0,0,0.0,2019-04-13
21,swordsman3003,36106,302.34084307783905,107,318.84581455221434,263.657316184772,0,0,0.0,2018-12-23
22,stranger,41240,293.01878565560406,168,310.1747792042723,130.0368469432559,1,2,17.27452050980196,2019-05-28
23,Chupacabra,50823,291.8490729693806,686,293.18755308892185,109.548080687862,-1,0,0.0,2019-02-21
24,nguyenmt,98662,271.3122301655308,87,338.5248453062083,171.4534876708099,0,0,0.0,2019-04-28
25,Foxcastle,92993,270.3509339825943,147,281.4855807923629,203.54305312398287,13,22,54.32598447965006,2019-06-01
26,muzzimo.l,94191,270.1120184928745,72,262.8896446390447,277.74709942406594,-1,0,0.0,2018-12-17
27,SpaceDip,71674,259.6911192550706,296,269.55255192649446,178.33429971582393,0,2,-2.384554128931427,2019-05-31
28,Puddle,5650,258.176382422171,94,229.46179255952256,296.9410787367465,0,0,0.0,2019-04-11
29,BananaFang,19363,256.02534817717947,28,310.1237056630847,141.81770459582398,12,4,44.561798888987596,2019-05-18
30,mokkacreme,92870,254.1463909501799,111,288.05027862937436,204.42068902069465,0,10,5.118359223271966,2019-05-30
31,VillageIdiot,44663,245.6172356150985,26,266.7201393982716,129.5512648076463,0,0,0.0,2019-02-02
32,Maximus c23,70114,240.91080255093522,34,260.926475503354,124.8198994269061,-3,1,-16.21226980263873,2019-05-01
33,svkrIs,83933,222.472083172857,283,223.1095748704185,219.5013718622204,1,0,0.0,2019-04-01
34,rdrivera2005,16691,221.98262291797326,75,228.62839039716553,202.39509771614328,1,0,0.0,2018-12-28
35,Garagenpunk,76340,220.1899229325993,67,240.44264050347363,183.90380395144948,4,1,6.783406780800732,2019-05-01
36,IceKingCold,76324,218.5336814956728,71,188.22877006528114,253.43024617309348,0,0,0.0,2019-03-31
37,!,75336,217.47102555136235,43,261.20437485285214,116.5479117786936,0,0,0.0,2018-12-16
38,tektelmektel,22595,213.3067111967958,28,218.5560451737984,145.06536949576196,2,0,0.0,2019-04-28
39,Yoyoyozo,65915,210.63906771918207,72,223.44665371422892,39.01741538555451,3,0,0.0,2019-01-23
40,GEN.NEDROW,94936,210.59771358716176,17,213.81432437869762,206.97902644668395,3,0,0.0,2019-02-04
41,FerretMan,96900,209.23066012073235,33,217.74656430559804,77.23414525531423,3,0,0.0,2018-12-24
42,teccles,106157,203.56529304531426,19,203.56529304531426,None,4,6,7.4490188618301545,2019-05-28
43,MarcosAzevedo,83236,201.57474343767814,28,116.62107993605673,256.54476099755084,2,0,0.0,2019-01-11
44,czechveck,12871,198.15319379364269,51,213.59069652174875,179.35971221160045,3,2,4.416659798750629,2019-05-31
45,peaceinourtime,53717,186.86766836845888,513,190.6059745181514,183.8294690241858,3,1,-4.2056485780706225,2019-05-01
46,Javatiger,86168,183.33371915430646,46,123.65867392270688,221.69624823176332,3,0,0.0,2018-12-06
47,KalelChase,30452,183.1807097343735,23,207.33227871780355,127.97712348653337,11,3,22.59114136961182,2019-05-16
48,Power Behind The Throne,100451,181.8772079839365,32,194.5454798727242,157.69232528716,2,0,0.0,2019-02-26
49,KeyboardFire,74924,177.56246307407196,8,186.35710065608225,116.0,New Entry,New Entry,New Entry,2019-05-15
50,carlos.h,93753,175.42850053016096,25,136.43402540877602,211.42340064220866,1,0,0.0,2018-12-14
51,JPlants,95704,171.93645901592535,15,185.2605756859759,145.2882256758242,1,0,0.0,2019-02-17
52,principians,28666,171.40559614775972,22,196.96715072023466,134.48335065418485,1,2,-0.49934711720740665,2019-05-12
53,Rhinos,58143,170.63867271465116,12,204.9931696977766,136.2841757315257,1,0,0.0,2019-03-08
54,jrm115,98713,167.4268161641781,25,126.0852512718929,220.04335329981382,1,0,0.0,2019-04-10
55,AnusGrouch,100566,166.94196281235125,11,175.12215205850106,145.12812482261847,New Entry,New Entry,New Entry,2019-05-18
56,New England Fire Squad,96423,165.66042410155882,92,180.96089654884952,40.19655003377494,0,0,0.0,2019-04-29
57,Obscurity,13217,162.21576400984426,23,199.61523018245163,92.09176493620548,7,3,4.850622337265378,2019-05-25
58,Riewel,98914,161.99157274395864,13,93.90874285423943,182.41642171087437,-1,0,0.0,2019-04-28
59,Hydra07,102092,160.13336450927457,9,169.6500350729339,84.0,0,0,0.0,2018-12-04
60,moses,21790,159.38902467069582,9,165.74966186132772,151.43822818240594,0,0,0.0,2019-02-23
61,DaButterMan,100010,158.64802413839323,23,111.15715665954613,202.18131932733638,0,0,0.0,2019-04-06
62,Statistician,104550,158.11780203268677,17,194.50365785553046,117.18371423198762,0,0,0.0,2019-04-05
63,SuperDuperPooperScooper,99357,157.74503927578218,29,155.03813677106686,160.64529195940574,0,0,0.0,2019-04-24
64,UndergroundOli,105358,155.7618361839192,12,142.7402502867034,165.06296896764476,2,0,0.0,2019-04-27
65,Vavi&scaron;ko,95834,155.34587961929324,10,155.34587961929324,None,2,0,0.0,2019-02-23
66,i7evil,63529,154.86613052048943,13,181.68149869816818,111.96154143620342,2,0,0.0,2019-02-24
67,Your Humble Narrator,38075,153.26840721502148,22,154.7491751346821,149.31969276259312,2,0,0.0,2019-02-22
68,Longneck,103175,152.44287894236564,18,210.3658480016785,80.03916761822458,2,1,3.2668600157914796,2019-05-03
