Rank,Player,PlayerID,Overall Rating,Games Played,FvA Rating,GvI Rating,ChangeRank,ChangeGames,ChangeRating,Last Game Date
1,RoganJosh,54642,531.9639275437472,119,595.1248288241131,306.0422421947462,0,6,26.607269679630065,2020-04-12
2,Theoneandonly,99646,460.2205173702586,368,493.21951131530193,388.5330477655093,0,18,-28.17915178243237,2020-04-30
3,badivan1,90932,456.53431742986766,198,493.88030919735985,339.82809315645443,0,13,2.4243204130061713,2020-04-22
4,quarryman,44661,449.7101018738621,265,518.7317661223088,218.88355258397473,0,0,0.0,2019-12-05
5,MadMarx,5210,447.2396758073819,120,467.1713067085798,384.69559263465754,New Entry,New Entry,New Entry,2020-04-26
6,genghiz,64274,435.9626602787121,98,473.31978895220743,191.7045112597044,-1,7,-1.6968529387139597,2020-04-18
7,CptMike,79656,420.12354764597256,595,444.21538519034226,381.3441424758688,0,8,18.89002585705407,2020-04-17
8,90kicvesb,103248,413.9368238159297,132,419.46935096314695,404.25490130829957,-2,0,0.0,2020-02-25
9,mhsmith0,75803,402.73707832317046,137,450.6825299837295,316.63096105522766,New Entry,New Entry,New Entry,2020-04-27
10,Bob Al Hubob,55540,401.18477558855017,408,432.27905944548274,331.59280695636784,-2,0,0.0,2020-03-31
11,SplitDiplomat,36887,398.0833444418577,158,417.7199469855762,72.98848010696317,New Entry,New Entry,New Entry,2020-04-11
12,dipperjay,94938,386.6418728774297,125,429.4528321440055,326.54187236858286,New Entry,New Entry,New Entry,2020-04-12
13,brkyzgn,68900,381.3981724818095,292,423.95970448652747,322.919319564758,New Entry,New Entry,New Entry,2020-04-30
14,svkrIs,83933,376.69919396791806,326,401.5755119223207,242.5621853902569,-5,13,12.177583844912476,2020-04-27
15,bozotheclown,11401,369.0773221813754,99,395.33389069264365,287.025545583662,New Entry,New Entry,New Entry,2020-04-18
16,Roadhog,80549,359.6091961868615,1512,386.85675739947436,324.8111059635246,-2,56,28.427242319380923,2020-04-30
17,Nealkochhar,83727,353.57947853260146,1249,365.50046774335294,336.75661537997735,New Entry,New Entry,New Entry,2020-04-11
18,captainmeme,41379,339.57666986791276,57,343.53948073230424,117.65926146198677,-7,0,0.0,2020-01-20
19,teccles,106157,331.13528799673674,52,372.96336931018624,205.6510440563882,-1,6,68.1655346478467,2020-04-08
20,whaskell,41053,323.2930845408854,486,272.5152647255876,434.87066229292117,-8,8,-10.921489292984859,2020-04-23
21,stranger,41240,319.73916473977874,179,338.11198083005274,144.65703493834374,-6,7,18.02972973473021,2020-04-27
22,Foxcastle,92993,319.05033186811255,256,300.23375641030276,383.2862273964976,-9,7,-13.530333904781855,2020-04-29
23,CCR,85914,316.2909159371172,72,381.2987110676412,88.76363298028305,New Entry,New Entry,New Entry,2020-04-11
24,raiku770,75142,297.0690564927064,82,320.08372144451715,262.8957661097146,-8,0,0.0,2020-03-23
25,swordsman3003,36106,279.53734484772525,118,285.44619272231256,263.657316184772,-8,6,-3.703862939383839,2020-04-11
26,goldfinger0303,28372,278.4566330580381,95,324.5909156434481,81.10442422045097,New Entry,New Entry,New Entry,2020-04-18
27,mokkacreme,92870,262.71751704927516,125,309.0098863401477,197.73015246785795,-8,0,0.0,2019-12-14
28,nguyenmt,98662,262.43208054628906,100,283.23661985590593,228.48783219901955,-7,5,12.689357843064926,2020-04-16
29,SpaceDip,71674,249.91873021698487,303,258.3715042983028,178.33429971582393,New Entry,New Entry,New Entry,2020-04-13
30,czechveck,12871,248.9863797137413,63,268.5519319979502,221.1430937708286,-6,6,8.264435118232996,2020-04-19
31,BananaFang,19363,241.5843383746069,32,280.6234559402176,141.81770459582398,-8,0,0.0,2020-01-16
32,AKeeFa,76670,237.3501966507015,24,188.8753117737142,257.3104433647551,-7,0,0.0,2020-03-01
33,rdrivera2005,16691,230.68869697802438,82,239.22168723160758,202.39509771614328,New Entry,New Entry,New Entry,2020-04-29
34,Toljok,85024,219.13063460214008,58,207.04737198073607,235.0805412623933,-8,0,0.0,2020-02-25
35,Garagenpunk,76340,218.43555941049038,69,240.44264050347363,182.03923298747966,-8,0,0.0,2019-11-29
36,bo_sox48,38739,213.81211541009938,45,213.81211541009938,None,-8,0,0.0,2019-12-19
