Rank,Player,PlayerID,Overall Rating,Games Played,FvA Rating,GvI Rating,ChangeRank,ChangeGames,ChangeRating,Last Game Date
1,xorxes,42435,462.20332276848114,182,491.59008900116066,390.6770426927139,0,11,-0.8391327011131011,2018-03-28
2,Nealkochhar,83727,449.7992328444092,888,466.4041077067183,423.1632605579484,0,54,16.76106792597352,2018-03-30
3,CptMike,79656,444.9184397380001,411,440.36792520979753,453.090792360078,1,12,14.12181512346956,2018-03-28
4,Djantani,83442,432.1867471123509,85,432.1867471123509,None,-1,0,0.0,2017-12-16
5,MadMarx,5210,423.4617891854529,54,443.15294431017105,177.32235012647516,0,4,4.119568290417362,2018-03-19
6,cspieker,41816,421.7638419102805,167,451.3080961455297,361.6009969221367,0,3,12.254525232608273,2018-03-21
7,RoganJosh,54642,387.9702934838195,38,402.2967861918392,130.09342473946467,1,9,36.47213878775244,2018-03-31
8,SplitDiplomat,36887,370.04984775952323,138,390.77505945621346,72.98848010696317,-1,2,16.540827145075298,2018-03-06
9,Peregrine Falcon,51170,350.1665729188376,70,361.7483729224944,159.06687285849966,1,3,13.585865158854347,2018-03-23
10,genghiz,64274,346.79591723139055,54,358.18468071871683,153.18693794684305,-1,2,5.14654394353812,2018-03-19
11,zultar,33599,331.0907763687446,38,364.26034376054054,154.18641694583314,0,0,0.0,2017-10-02
12,dipperjay,94938,331.00531297040794,56,373.0967277125536,291.8167544173757,19,16,83.53173791286795,2018-03-24
13,snowy801,82888,330.10979465095517,175,364.73606152751006,162.74950474760664,-1,0,0.0,2017-12-22
14,captainmeme,41379,321.8162341782152,51,325.8993736325398,117.65926146198677,-1,0,0.0,2018-01-18
15,quarryman,44661,311.03690291592153,182,331.31636265893303,208.28764021799685,23,13,86.05669973619459,2018-03-31
16,breaca,62512,310.014251803923,143,332.92103263781985,276.4439695473501,13,29,61.5899153908378,2018-03-31
17,swordsman3003,36106,309.9033086823476,74,336.17327500871767,251.65251378474446,-2,4,-2.390914735149636,2018-03-29
18,brkyzgn,68900,308.3362246504912,187,365.43144373629224,242.70953604612225,-4,16,-6.162773094138174,2018-03-28
19,CCR,85914,305.38580536396853,50,366.56774678170643,131.2525874827144,-2,1,8.333017558267102,2018-03-29
20,_______,92554,299.6799185348287,24,324.4294944577242,126.43288707456003,20,17,76.20376724884747,2018-03-23
21,Ezio,81514,298.7876203095093,150,216.03179108221448,401.3060356209342,-2,10,11.834249906099274,2018-03-30
22,Devonian,24341,289.21411627954353,36,270.58843548998465,310.03105363258,-4,0,0.0,2017-12-29
23,bozotheclown,11401,284.8785943939523,64,289.2208515968762,269.37053295493865,-7,2,-19.30898468173399,2018-03-28
24,badivan1,90932,276.27064921352786,62,279.27987753942324,268.914757750228,8,23,32.322053445577836,2018-03-29
25,ryanrogers,39770,273.4180028508856,122,282.5358812427248,158.93797415334862,-3,0,0.0,2017-12-10
26,mhsmith0,75803,272.4744923796866,38,303.59847420159576,205.03919843221675,19,11,55.28015865022758,2018-03-30
27,ThorondorNL,81761,269.2552654633739,47,269.2552654633739,None,-4,0,0.0,2017-12-04
28,svkrIs,83933,269.24603201932973,256,270.2672840616865,263.7312709906035,-8,5,-13.460119339047651,2018-03-29
29,Bob Al Hubob,55540,267.255859683648,164,290.2872608863467,228.36677240696002,-3,4,7.421897223289648,2018-03-29
30,goldfinger0303,28372,265.3892160290554,67,308.13726828880266,117.19596819526475,-9,6,-16.89355723319312,2018-03-24
31,josemurc,17667,264.603849997471,39,271.77345448496243,131.96616697887927,-7,0,0.0,2017-12-25
32,teacher2,97050,260.9905336495442,82,286.2989626046149,187.47557335148161,New Entry,New Entry,New Entry,2018-03-30
33,peaceinourtime,53717,257.44015085830296,404,252.5028744253461,261.48782793397027,New Entry,New Entry,New Entry,2018-03-31
34,Lando Calrissian,19131,247.33821707748072,107,252.79344520631068,106.86609276010918,-7,5,-7.702803654605901,2018-03-31
