Rank,Player,PlayerID,Overall Rating,Games Played,FvA Rating,GvI Rating,ChangeRank,ChangeGames,ChangeRating,Last Game Date
1,xorxes,42435,426.2856892270051,96,463.3143538325135,336.358932327913,1,1,3.2787006010080404,2017-09-21
2,Nealkochhar,83727,424.18609437604476,660,400.4733060904185,461.60783838929876,-1,13,-1.6589462955935232,2017-09-06
3,CptMike,79656,416.9914393095334,276,423.1393284273609,404.07396442151384,0,9,-2.217842598662969,2017-10-01
4,superkeiko,8298,385.7290536545926,143,100.27170905644918,398.23083516983974,0,0,0.0,2017-05-13
5,Djantani,83442,376.1490501127468,65,376.1490501127468,None,0,11,-4.414957177240694,2017-09-30
6,svkrIs,83933,355.5966577822941,204,379.8522997337378,220.23452689197927,1,2,7.636269153510341,2017-09-07
7,genghiz,64274,342.60573035442275,31,342.60573035442275,None,-1,3,-7.953338295351557,2017-09-18
8,cspieker,41816,339.45052294071473,122,378.8974234193983,266.9783104333658,1,6,1.7595241938719823,2017-09-30
9,SplitDiplomat,36887,335.94388088211554,83,367.924943138553,72.98848010696317,1,2,0.9194215716339045,2017-09-06
10,snowy801,82888,332.1854901876644,156,372.52739148291624,162.74950474760664,1,0,0.0,2017-07-24
11,zultar,33599,324.88738687531105,37,357.9262842810165,154.18641694583314,1,0,0.0,2017-08-15
12,stranger,41240,304.4033165817252,130,328.87580354852787,130.0368469432559,3,4,14.002959082740801,2017-09-29
13,ThorondorNL,81761,285.3637477570435,44,285.3637477570435,None,1,2,-36.29529916712772,2017-09-21
14,goldfinger0303,28372,281.0480358508717,45,333.1583909807404,98.66179289633136,11,4,63.729925615337635,2017-09-30
15,bozotheclown,11401,280.39926494070136,43,299.41713108610867,225.07456342678913,1,0,0.0,2017-08-18
16,michaelf77,62430,278.7727985243122,321,265.55993012713014,293.2810461761199,-3,44,-43.309839307203504,2017-09-29
17,hornetman22,83840,277.05438079902297,38,97.89091660184964,292.4112491587806,0,0,0.0,2017-07-12
18,quarryman,44661,273.1930346042715,150,293.99977235498153,182.53510583332036,-10,16,-70.57707412528453,2017-09-29
19,captainmeme,41379,272.9720195838038,32,277.9821085554753,117.65926146198677,-1,3,12.690366680487102,2017-09-23
20,swordsman3003,36106,265.6653567625939,46,281.26770174741944,241.39504234175416,-1,3,12.133910625886841,2017-09-29
21,Peregrine Falcon,51170,261.99148948731977,50,270.9414561506954,159.06687285849966,0,5,13.817919275862295,2017-09-28
22,ghug,37168,260.4941605841745,86,267.62604395328515,240.95900179052364,-2,1,7.412749208224511,2017-09-22
23,Bob Al Hubob,55540,257.58921670738926,44,302.2124322991634,186.71705076751257,70,38,125.21433814307164,2017-10-01
24,KangtheConquerer,72696,245.9634793693362,211,258.3322777488883,229.33431710349387,-2,2,11.060346675998375,2017-09-13
25,brkyzgn,68900,236.736858760937,97,249.8128416435005,222.82623867310352,16,11,55.578777878528655,2017-09-28
26,guak,30256,227.89701776084223,21,257.36302513196017,133.6057941732647,367,12,127.34710172327345,2017-09-26
27,Balki Bartokomous,70552,223.49592117459855,56,223.49592117459855,None,-3,0,0.0,2017-07-07
28,IceKingCold,76324,220.12446156813283,59,209.65521229527747,233.41235487598775,-5,2,-11.063158661326582,2017-09-28
29,VillageIdiot,44663,209.74285585390692,18,232.65473900998137,129.5512648076463,-1,1,7.982759299956882,2017-09-22
30,josemurc,17667,208.5986794237206,31,213.8836802819855,131.96616697887927,-4,0,0.0,2017-08-10
31,Mercy,45552,200.64935274766353,19,200.64935274766353,None,-2,0,0.0,2017-08-31
32,breaca,62512,199.96248579530302,31,219.6152554162221,143.4607731351606,-2,0,0.0,2017-07-30
33,SantaClausowitz,2497,199.43033891598893,47,201.12853222443735,121.313446727362,-2,0,0.0,2017-08-12
34,Hellenic Riot,23172,198.61171178564933,30,204.90032903312147,110.57107032103997,-2,0,0.0,2017-06-11
35,Yoyoyozo,65915,195.80941727450343,45,215.4084175106221,39.01741538555451,-2,0,0.0,2017-07-21
36,QuackkAttackk,82845,194.94681287390944,18,202.8851911230798,131.43978688054656,2,5,9.767008566599628,2017-09-19
37,slypups,81525,191.40373872199308,29,195.96500848460755,129.82659692669756,-3,0,0.0,2017-05-27
38,seth24c,43472,189.0111830435398,9,215.1208966436284,136.79175584336258,-3,0,0.0,2017-06-28
39,dagabs0,54191,185.53719097291338,28,188.1126424904287,116.0,-3,0,0.0,2017-07-25
40,Zybodia,22224,184.21773552912134,23,184.21773552912134,None,-13,1,-20.43192439845612,2017-09-24
41,bigsplat,90612,184.20870598588712,6,184.2087059858871,None,-2,0,0.0,2017-08-26
42,MadMarx,5210,179.12153713273509,10,179.12153713273509,None,New Entry,New Entry,New Entry,2017-09-27
43,principians,28666,178.44025440590627,17,203.4109912246451,132.6605702382184,0,0,0.0,2017-04-30
44,bo_sox48,38739,177.74563433576157,27,177.7456343357616,None,7,1,11.612182729870597,2017-09-03
45,Ezio,81514,176.634142396403,91,79.23323528307458,347.8236155046772,-1,0,0.0,2017-07-23
46,peaceinourtime,53717,175.3251226782887,346,143.1028451006133,201.47409139315613,-1,0,0.0,2017-06-27
47,Jeff Kuta,63124,174.62668800321444,116,166.4620552094966,193.52198104010427,-10,2,-10.852942411082523,2017-09-14
48,SpaceDip,71674,174.41830147580112,55,174.41830147580112,None,10,46,20.53006772284857,2017-09-30
49,DonaldJTrump,87088,172.91735240430265,29,159.4463504078211,194.960810216727,-3,0,0.0,2017-08-06
50,MarcosAzevedo,83236,171.70141826229016,21,117.06937238939642,212.67545266696044,-3,0,0.0,2017-04-16
51,BigBoss,69386,171.68615882625178,5,None,171.68615882625178,-3,0,0.0,2017-05-22
52,CCR,85914,167.46562364278148,12,172.7697745660519,140.94486902642947,-3,0,0.0,2017-07-28
53,Vallk,56746,167.31502393396457,54,208.09673865052474,112.34836496816607,-3,2,0.19278153504694728,2017-09-29
54,BananaFang,19363,167.09804362871193,9,156.56342909491187,175.525735255752,25,4,28.049788979811126,2017-09-17
55,Toljok,85024,165.48985633282462,41,122.48670582086072,215.2829779782565,-3,0,0.0,2017-07-26
56,Devonian,24341,165.15110972764572,16,173.78438810642515,127.74023675293483,-3,0,0.0,2017-05-05
57,rdrivera2005,16691,162.77469279626746,30,162.77469279626746,None,-15,1,-16.79326602543975,2017-09-27
58,AlexNesta,19901,159.67713313134402,16,170.24188427781843,113.8965448299549,-4,0,0.0,2017-05-29
59,Hapapop,63771,156.81481397163682,30,140.94719158731178,170.69898355792125,-4,0,0.0,2017-07-18
60,Wadatumi,83311,155.72985424436584,57,149.01777392163189,166.4081638487153,-4,0,0.0,2017-06-05
61,peterwiggin,2547,154.08272436382438,19,165.6652883582509,92.30904972688302,-4,0,0.0,2017-08-07
62,ducklovin,55184,153.73627477793275,12,153.73627477793275,None,-3,0,0.0,2017-06-14
63,chairman meow,81541,151.58536896781072,8,129.14200345458454,159.06649080555277,-3,0,0.0,2017-05-14
64,AgentM,76783,150.8568593882028,22,150.8568593882028,None,-3,0,0.0,2017-08-23
65,GoToChurch,85082,150.80996044324817,9,170.56713458600584,126.11349276480111,-3,0,0.0,2017-06-11
66,Cptn.bigcox,83745,150.1893684822555,13,144.28427118960587,153.88005429016152,-3,0,0.0,2017-06-05
67,tedwmoeller,48877,147.7563608150868,4,None,147.7563608150868,-3,0,0.0,2017-04-28
68,derBleede,63095,146.55533357751932,15,154.3320664463614,131.00186783983514,-3,0,0.0,2017-04-30
69,y2kjbk,46594,146.41516104807468,18,146.41516104807468,None,-3,0,0.0,2017-08-26
70,Berkut,51019,146.37658933916828,36,142.15461535882554,154.82053729985375,-3,0,0.0,2017-05-22
71,YanksFan47,40684,145.283697699656,14,149.83574922764845,86.1070278357539,60,1,19.57784636509946,2017-09-26
72,jengamaster,63144,144.83030207693315,6,114.98924677701855,159.75082972689046,16,1,10.244139680094861,2017-09-07
73,WiseJazzer,80111,144.20375437085664,20,165.7603518729387,79.53396186461036,-4,0,0.0,2017-08-10
74,LordCommander,88498,143.74713363361093,3,None,143.74713363361093,-4,0,0.0,2017-07-28
75,spicytaco,84286,143.69961315217427,16,67.47542141423185,189.4341281949397,-4,0,0.0,2017-08-21
76,WardenDresden,36385,143.3619885409773,16,143.3619885409773,None,-4,0,0.0,2017-07-02
77,Kench,85045,142.7429588725728,13,155.5121693854898,122.31222205190562,5,2,4.720747650890928,2017-09-24
78,ChambaRJ,86337,141.43038112253393,45,142.03350016131873,114.89314341600213,-3,0,0.0,2017-07-27
79,justinnhoo,23444,140.65634874482637,4,140.65634874482637,None,New Entry,New Entry,New Entry,2017-09-18
80,curtis,18233,140.28711720422643,51,143.5660251135303,131.62143201535193,-4,0,0.0,2017-05-05
81,KeyboardFire,74924,139.86225626256137,5,145.8278203282017,116.0,38,1,12.414486357702884,2017-09-30
82,GlobalismIsTheAnswer,89330,139.21706648285792,7,159.0102238319519,112.82619001739927,-5,0,0.0,2017-08-02
83,glo2018,79356,139.16546783395722,36,137.02093404538985,162.75533950819835,-9,1,-2.8657433130528887,2017-09-03
84,Fluminator,59788,139.07820152671079,27,139.91047225926823,117.43916248021733,-6,0,0.0,2017-08-20
85,Yonni,33239,139.0575068562409,19,147.08000710561055,70.86625473659896,13,3,7.448172939634247,2017-09-14
86,Brandonwilldominate,42792,138.53903439009534,2,138.53903439009534,None,-6,0,0.0,2017-06-16
87,Kugs,81684,138.50222459984943,12,119.31741629117414,152.20565910604603,-6,0,0.0,2017-08-16
88,Matticus13,76139,137.9701188633688,13,137.9701188633688,None,-5,0,0.0,2017-04-13
