Rank,Player,PlayerID,Overall Rating,Games Played,FvA Rating,GvI Rating,ChangeRank,ChangeGames,ChangeRating,Last Game Date
1,RoganJosh,54642,546.9164180568446,127,608.9236316451074,306.0422421947462,0,2,-29.118427610837443,2020-08-04
2,svkrIs,83933,516.2130249958224,344,568.8023657957509,227.46777645281884,0,3,7.301427706384004,2020-08-04
3,badivan1,90932,462.3969968426023,225,501.32870963943134,336.0525704076098,1,0,0.0,2020-07-30
4,Theoneandonly,99646,457.9485279084386,390,477.52249039224324,414.94998737024474,1,1,6.1519403685222755,2020-08-22
5,90kicvesb,103248,457.6348554692725,145,443.3931350951423,480.9394888087583,1,3,14.652735894317118,2020-08-17
6,CptMike,79656,441.1966908400091,622,434.854107165785,451.02249669597916,-3,4,-26.68738115839153,2020-08-12
7,MadMarx,5210,431.09740283637024,127,444.82855075320356,384.69559263465754,0,0,0.0,2020-06-24
8,quarryman,44661,405.2010672303404,271,463.3932336980843,209.03715123423584,0,0,0.0,2020-07-31
9,genghiz,64274,401.87696695525335,102,432.576314416401,191.7045112597044,0,0,0.0,2020-05-17
10,bozotheclown,11401,396.80460176953414,105,429.3317295283111,287.025545583662,0,0,0.0,2020-07-08
11,brkyzgn,68900,393.2469997752928,301,435.9118760729779,334.7927598083856,0,0,0.0,2020-05-09
12,SplitDiplomat,36887,391.8481922882788,166,410.1267745152332,72.98848010696317,3,2,9.55332606988776,2020-08-30
13,Bob Al Hubob,55540,388.4833445911192,409,413.8127005698423,331.59280695636784,-1,0,0.0,2020-05-05
14,dipperjay,94938,388.18440744249676,128,430.36087880885896,326.54187236858286,-1,0,0.0,2020-06-13
15,mhsmith0,75803,383.66693944946036,142,418.9869710765292,316.63096105522766,-1,0,0.0,2020-06-07
16,teccles,106157,366.1427649501542,60,410.5340920058767,205.6510440563882,5,4,21.51814953937952,2020-08-30
17,Nealkochhar,83727,353.57947853260146,1249,365.50046774335294,336.75661537997735,1,0,0.0,2020-04-11
18,CCR,85914,349.87684105030627,78,417.2608947457961,88.76363298028305,1,0,0.0,2020-07-06
19,Peregrine Falcon,51170,345.1785383823557,82,354.7227263579381,159.06687285849966,1,0,0.0,2020-07-26
20,breaca,62512,341.53609661796656,267,286.76034978065695,406.63841867870343,2,0,0.0,2020-05-18
21,snowy801,82888,339.3506055635551,180,374.67082572674485,162.74950474760664,2,0,0.0,2020-06-26
22,boylee,59918,325.21642967398543,47,338.5423440645708,129.76968527873333,-5,8,-48.60143385629789,2020-09-01
23,captainmeme,41379,322.4070068303911,59,325.9371403712256,117.65926146198677,1,0,0.0,2020-07-26
24,Roadhog,80549,322.2211762348286,1693,277.1330022543616,380.2874327258895,-8,28,-56.78589435189269,2020-08-28
25,whaskell,41053,318.2128029629155,495,271.3299213636235,419.14537608750584,0,0,0.0,2020-07-13
26,Foxcastle,92993,304.76653920644856,258,281.99582963133435,383.2862273964976,0,0,0.0,2020-05-16
27,raiku770,75142,297.0690564927064,82,320.08372144451715,262.8957661097146,0,0,0.0,2020-03-23
28,stranger,41240,295.02372408414647,181,310.610515032187,144.65703493834374,0,0,0.0,2020-05-10
