Rank,Player,PlayerID,Overall Rating,Games Played,FvA Rating,GvI Rating,ChangeRank,ChangeGames,ChangeRating,Last Game Date
1,RoganJosh,54642,505.35665786411715,113,564.9218855354235,306.0422421947462,1,0,0.0,2019-12-25
2,Theoneandonly,99646,488.399669152691,350,520.859002371599,417.5793057659826,-1,15,-27.3410422931903,2020-03-31
3,badivan1,90932,454.1099970168615,185,494.15037209204064,339.82809315645443,1,7,8.8752449375026,2020-03-29
4,quarryman,44661,449.7101018738621,265,518.7317661223088,218.88355258397473,-1,0,0.0,2019-12-05
5,genghiz,64274,437.6595132174261,91,478.65201354371305,191.7045112597044,0,1,3.440403995339807,2020-03-28
6,90kicvesb,103248,413.9368238159297,132,419.46935096314695,404.25490130829957,0,0,0.0,2020-02-25
7,CptMike,79656,401.2335217889185,587,430.98662003988034,352.66792643757265,New Entry,New Entry,New Entry,2020-03-31
8,Bob Al Hubob,55540,401.18477558855017,408,432.27905944548274,331.59280695636784,0,4,12.494698385722018,2020-03-31
9,svkrIs,83933,364.5216101230056,313,388.2618034870139,242.5621853902569,New Entry,New Entry,New Entry,2020-03-30
10,michaelf77,62430,350.2003841963851,527,355.6003079041106,342.2399332845268,0,0,0.0,2019-10-07
11,captainmeme,41379,339.57666986791276,57,343.53948073230424,117.65926146198677,0,0,0.0,2020-01-20
12,whaskell,41053,334.21457383387025,478,293.15905566842065,423.12288138421474,1,18,23.73255312289126,2020-03-27
13,Foxcastle,92993,332.5806657728944,249,317.1831653845751,383.2862273964976,-4,18,-56.026239641270024,2020-03-31
14,Roadhog,80549,331.18195386748056,1456,314.6723434474606,352.2317071530061,-7,31,-67.2167012789111,2020-03-29
15,stranger,41240,301.70943500504853,172,318.9345369478484,144.65703493834374,New Entry,New Entry,New Entry,2020-03-19
16,raiku770,75142,297.0690564927064,82,320.08372144451715,262.8957661097146,-2,1,4.589550390545867,2020-03-23
17,swordsman3003,36106,283.2412077871091,112,291.0747644280439,263.657316184772,-2,0,0.0,2019-12-01
18,teccles,106157,262.96975334889004,46,285.54985094896654,205.6510440563882,1,2,13.275112799789014,2020-03-29
19,mokkacreme,92870,262.71751704927516,125,309.0098863401477,197.73015246785795,-3,0,0.0,2019-12-14
20,VillageIdiot,44663,261.09600699614623,28,283.0201306942296,129.5512648076463,-3,0,0.0,2019-10-26
21,nguyenmt,98662,249.74272270322413,95,263.91264970602725,228.48783219901955,-3,1,-7.096340822396115,2020-03-13
22,GEN.NEDROW,94936,242.37491379669328,23,235.24247798487534,248.9129799575264,-2,0,0.0,2019-10-29
23,BananaFang,19363,241.5843383746069,32,280.6234559402176,141.81770459582398,-2,0,0.0,2020-01-16
24,czechveck,12871,240.7219445955083,57,257.14291625491705,221.1430937708286,0,1,12.05133027208916,2020-03-10
25,AKeeFa,76670,237.3501966507015,24,188.8753117737142,257.3104433647551,-3,0,0.0,2020-03-01
26,Toljok,85024,219.13063460214008,58,207.04737198073607,235.0805412623933,-1,0,0.0,2020-02-25
27,Garagenpunk,76340,218.43555941049038,69,240.44264050347363,182.03923298747966,-1,0,0.0,2019-11-29
28,bo_sox48,38739,213.81211541009938,45,213.81211541009938,None,0,0,0.0,2019-12-19
29,peaceinourtime,53717,213.03006546014848,564,249.7704117107825,183.35517041155947,0,0,0.0,2019-12-02
30,KalelChase,30452,203.15138279754606,31,230.67619076673748,159.57043684632634,0,0,0.0,2020-01-23
31,glo2018,79356,201.6766147456881,54,204.90328475203492,170.05524868348934,New Entry,New Entry,New Entry,2020-03-31
32,Riche_Lieu,108753,198.91343671097837,20,209.60750040783785,166.83124562040007,-5,1,-18.944302760129347,2020-03-15
33,Your Humble Narrator,38075,197.727896919677,28,207.96919564548045,167.0040007422666,-2,0,0.0,2019-10-20
34,Jrod1,109171,195.04713431365573,14,202.8930647097469,93.05003916447052,-2,0,0.0,2019-11-12
35,JEccles,14128,192.84140021845076,25,192.84140021845076,None,0,1,24.495956232659324,2020-03-17
36,Power Behind The Throne,100451,184.13235950752306,37,196.33222050280804,161.60953920853538,New Entry,New Entry,New Entry,2020-03-31
37,Matticus13,76139,180.23212121056198,16,180.23212121056198,None,-4,0,0.0,2019-11-07
38,DollarMenuDino,101952,179.27854193406586,26,207.78319540733833,115.14307161920277,5,7,22.645548552701882,2020-03-31
39,jwoelmer2,94380,175.64678138611905,47,163.89929751593976,185.98456719187686,-5,0,0.0,2019-11-19
40,Nolsey,107629,171.61400495561534,12,179.3963125122335,132.70246717252462,-2,1,11.325886084563763,2020-03-12
41,Wadatumi,83311,163.67189113058697,63,158.55175859780203,170.9582335810886,-4,0,0.0,2019-12-23
42,Drikus,13103,161.57914559076548,36,180.94733285871126,122.84277105487381,New Entry,New Entry,New Entry,2020-03-08
43,bigchungus69,105362,161.02449125140663,9,174.09900497852908,115.26369320647801,7,1,13.542854544875809,2020-03-26
44,RayJay,98441,160.13034051483322,8,166.43467487409512,116.0,-5,0,0.0,2019-12-23
45,Ruisdael,29626,159.6726050030713,13,172.21679068827348,151.83248894982,-5,0,0.0,2020-02-29
46,yassem,41088,159.6035789127069,72,115.78855987143372,224.570676111836,New Entry,New Entry,New Entry,2020-03-29
47,Obscurity,13217,159.35265758388036,24,192.9831039077178,92.09176493620548,-6,0,0.0,2020-02-19
48,sir mc fluffles,84303,157.75214588118033,35,101.5215402146664,242.09805438095125,-6,0,0.0,2019-11-22
49,TheRavenKing,24629,156.2643667848686,2,156.2643667848686,None,New Entry,New Entry,New Entry,2020-03-20
