Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "President Eden"-"0", 25958, 414.690447416494, 185, 450.072308481296, 0, 13, 30.5966032596245, 2011-07-10
2, "Sargmacher"-"1", 32304, 396.627160903314, 128, 420.02703510688, 0, 15, 15.5436077004201, 2011-07-24
3, "peterwiggin"-"0", 2547, 368.090764047665, 20, 368.090764047665, 0, 0, 0, 2011-03-20
4, "uclabb"-"0", 5775, 326.072027133248, 13, 326.072027133248, 2, 1, 13.2433436459056, 2011-07-08
5, "Vaftrudner"-"0", 17380, 319.695071135258, 97, 332.195080201727, 0, 0, 0, 2011-06-30
6, "Barn3tt"-"0", 20728, 317.203179874131, 382, 353.135680163179, 1, 12, 8.02313906977668, 2011-07-21
7, "The Czech"-"0", 17724, 291.321300282639, 615, 376.350320323405, -3, 51, -34.3794738841353, 2011-07-30
8, "`ZaZaMaRaNDaBo`"-"0", 16392, 286.199601762383, 71, 338.785469957404, 1, 0, 0, 2011-05-14
9, "mrlentz"-"1", 28949, 284.65227996059, 117, 289.920020790839, 1, 0, 0, 2011-05-17
10, "damian"-"0", 8938, 283.859358507216, 54, 290.915009827804, -2, 1, -4.11390374648141, 2011-07-06
11, "DerekHarland"-"0", 18579, 264.338055959753, 60, 289.978593623672, 2, 0, 0, 2011-06-21
12, "Lando Calrissian"-"0", 19131, 262.687656250969, 499, 301.357898411371, -1, 4, -9.86875334805217, 2011-07-24
13, "giorgio."-"0", 23621, 261.285447246012, 59, 296.748079932807, 1, 0, 0, 2011-06-10
14, "jc"-"0", 19515, 255.533721481219, 104, 264.371068483864, -2, 3, -8.83734700264554, 2011-07-25
15, "ottovanbis"-"1", 14920, 253.571764450384, 65, 291.374701429255, 0, 0, 0, 2011-05-24
16, "Sendler"-"0", 12846, 243.970088027636, 47, 262.421688131541, 0, 0, 0, 2011-03-06
17, "jmeyersd"-"0", 21355, 242.134647852307, 296, 260.376892432113, 3, 21, 15.9975327359624, 2011-07-19
18, "djbent"-"0", 11891, 233.358375039109, 13, 233.358375039109, -1, 0, 0, 2011-02-22
19, "justinnhoo"-"0", 23444, 231.592059990118, 230, 233.256959313796, -1, 1, -1.66489932367821, 2011-07-08
20, "blackbelt614"-"0", 8802, 219.640043068097, 33, 219.640043068097, 1, 0, 0, 2011-04-17
21, "Octavious"-"0", 23277, 214.072148788787, 67, 245.260588568595, 2, 0, 0, 2011-03-03
22, "Jerkface"-"0", 4699, 213.258121743469, 58, 222.88385936626, 0, 2, -2.52205427686775, 2011-07-03
23, "playbake"-"1", 32166, 212.170337707994, 14, 212.170337707994, 1, 0, 0, 2011-05-18
24, "Dizzy"-"1", 34274, 211.806440677988, 8, 211.806440677988, 1, 0, 0, 2011-06-06
25, "KyleFC"-"0", 22676, 207.963170753398, 30, 222.939143256328, 1, 0, 0, 2011-06-16
