Rank, Player, PlayerID, Ghost Rating, Games Played, Peak Ghost Rating, ChangeRank, ChangeGames, ChangeGhostRating, Last Game Date
1, "SplitDiplomat"-"0", 36887, 409.212510285337, 991, 495.624226485106, 0, 1, -5.93061609109185, 2016-07-27
2, "Nikola Maric Eto"-"0", 49036, 345.263166889216, 221, 363.739869660127, 0, 2, 1.32553748116942, 2016-07-27
3, "Barn3tt"-"0", 20728, 289.470908420929, 639, 376.552072444915, 1, 0, 0, 2016-03-23
4, "Maettu"-"0", 29432, 273.721979735364, 81, 288.818828628579, 1, 1, -3.96698521355603, 2016-07-27
5, "josemurc"-"0", 17667, 261.709580598278, 199, 267.48354986424, 1, 1, -3.79289247243884, 2016-07-27
6, "Amwidkle"-"0", 61460, 250.109757276457, 112, 265.679039569551, 1, 3, -5.22051356425948, 2016-07-29
7, "seth24c"-"0", 43472, 246.915039134763, 376, 287.820241899602, 1, 3, -3.01288540621252, 2016-07-30
8, "naked"-"0", 68573, 240.556342014212, 68, 242.351474342899, 1, 0, 0, 2016-03-04
9, "Fairfax"-"0", 46314, 236.82113335731, 283, 270.209443593962, 1, 1, -3.43219033851173, 2016-07-27
10, "xorxes"-"0", 42435, 226.129122992682, 60, 229.406356659243, 2, 1, -3.27723366656062, 2016-07-27
11, "jmeyersd"-"0", 21355, 216.605992176949, 298, 235.150427936677, 2, 0, 0, 2016-03-25
12, "Yaleunc"-"0", 52728, 214.105997490097, 384, 258.543719936876, 2, 0, 0, 2016-02-15
13, "quarryman"-"0", 44661, 212.720996394906, 202, 219.160505997469, 2, 0, 0, 2016-06-16
14, "genghiz"-"0", 64274, 202.321519677304, 141, 212.62561258486, 11, 1, 17.4012443124545, 2016-07-27
15, "y2kjbk"-"0", 46594, 199.926743471516, 222, 235.400560983112, 3, 1, 5.49364455605664, 2016-07-27
16, "Fortress Door"-"0", 42498, 191.724972685666, 182, 198.496696337765, 1, 1, -2.77862279254589, 2016-07-27
17, "josunice"-"0", 27863, 188.046853642793, 118, 225.479891553415, 3, 0, 0, 2016-03-09
18, "2ndWhiteLine"-"0", 37127, 187.999699156901, 358, 223.09951358939, 1, 1, -2.72463332111451, 2016-07-27
19, "kostas71"-"0", 11917, 186.231175595166, 233, 205.987353647097, 2, 0, 0, 2016-03-30
20, "Gen. Lee"-"0", 46077, 184.67455494093, 201, 208.039345304915, 2, 2, -1.42388898188545, 2016-07-14
21, "rdrivera2005"-"0", 16691, 182.727375047762, 149, 208.802358769497, 3, 1, -2.64822282677915, 2016-07-27
22, "A_Tin_Can"-"0", 54909, 180.559927687525, 56, 185.831473570441, 4, 0, 0, 2016-05-17
23, "tektelmektel"-"0", 22595, 180.541961058352, 394, 233.983996753329, 4, 1, 0.608657559232881, 2016-07-23
24, "The Czech"-"0", 17724, 179.601854379665, 1889, 274.240716179333, -1, 3, -5.79803337629178, 2016-07-30
25, "Lando Calrissian"-"0", 19131, 179.236546894827, 1158, 220.043339971786, 3, 0, 0, 2016-04-23
26, "giorgio."-"0", 23621, 176.719397005868, 84, 179.475197515071, Re-Entry, Re-Entry, Re-Entry, 2016-07-31
27, "Ogion"-"0", 58511, 174.537000054984, 70, 194.932942539072, 2, 1, -3.05570795008956, 2016-07-25
28, "bagatur"-"0", 48129, 173.123694309472, 44, 173.123694309472, 4, 0, 0, 2016-03-02
29, "dgibson987"-"0", 63310, 171.936299384431, 112, 194.7653794259, 2, 3, -1.74738133251927, 2016-07-21
30, "trip"-"0", 11231, 169.416658098786, 163, 174.67724071744, 0, 2, -4.94621203018932, 2016-07-14
